district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits,mean_radiance,pixel_count
SIPAHIJALA,TRIPURA,2023,1,2023Q1,33,0,0,982.7408,0.5261159539222717,37698.0
SIPAHIJALA,TRIPURA,2023,2,2023Q2,34,0,0,990.3194,0.4688389301300049,37698.0
SIPAHIJALA,TRIPURA,2023,3,2023Q3,35,0,0,1050.0123,0.4335964719454447,37698.0
SIPAHIJALA,TRIPURA,2023,4,2023Q4,36,0,0,864.9616,0.5528704325358073,37698.0
SIPAHIJALA,TRIPURA,2024,1,2024Q1,37,0,0,929.9231,0.5187683800856272,37698.0
SIPAHIJALA,TRIPURA,2024,2,2024Q2,38,0,0,931.4871,0.452710489432017,37698.0
SIPAHIJALA,TRIPURA,2024,3,2024Q3,39,1,0,968.2485,0.2967884242534637,37698.0
SIPAHIJALA,TRIPURA,2024,4,2024Q4,40,0,0,1001.9537,0.6050053040186564,37698.0
SIRMAUR,HIMACHAL PRADESH,2015,1,2015Q1,1,0,0,2125.2197,0.2229035546382267,90675.0
SIRMAUR,HIMACHAL PRADESH,2015,2,2015Q2,2,0,0,2116.8126,0.2142660915851592,90657.0
SIRMAUR,HIMACHAL PRADESH,2015,3,2015Q3,3,1,0,2223.389,0.1448521465063094,89874.0
SIRMAUR,HIMACHAL PRADESH,2015,4,2015Q4,4,0,0,2270.6359,0.2472563534975052,90675.0
SIRMAUR,HIMACHAL PRADESH,2016,1,2016Q1,5,0,0,2458.4323,0.140870064496994,86539.0
SIRMAUR,HIMACHAL PRADESH,2016,2,2016Q2,6,0,0,2442.4497,0.1964037865400314,90526.0
SIRMAUR,HIMACHAL PRADESH,2017,2,2017Q2,10,0,0,3138.7322,0.2741605738798776,90675.0
SIRMAUR,HIMACHAL PRADESH,2017,3,2017Q3,11,0,0,3307.5571,0.28077761332194,90675.0
SIRMAUR,HIMACHAL PRADESH,2017,4,2017Q4,12,0,0,3312.5962,0.3266760359207789,90675.0
SIRMAUR,HIMACHAL PRADESH,2018,1,2018Q1,13,0,0,3362.4627,0.2719049453735351,90675.0
SIRMAUR,HIMACHAL PRADESH,2018,2,2018Q2,14,0,0,3431.8055,0.3022049168745676,90675.0
SIRMAUR,HIMACHAL PRADESH,2018,3,2018Q3,15,0,0,3552.6619,0.2367387612660725,90674.0
SIRMAUR,HIMACHAL PRADESH,2018,4,2018Q4,16,0,0,3598.7309,0.2978304972251256,90675.0
SIRMAUR,HIMACHAL PRADESH,2019,1,2019Q1,17,0,0,3741.7354,0.2443496137857436,90674.0
SIRMAUR,HIMACHAL PRADESH,2019,2,2019Q2,18,0,0,3794.2435,0.289325714111328,90675.0
SIRMAUR,HIMACHAL PRADESH,2019,3,2019Q3,19,0,0,4065.5926,0.2332489738861719,90675.0
SIRMAUR,HIMACHAL PRADESH,2019,4,2019Q4,20,0,0,4194.6397,0.3104661802450815,90675.0
SIRMAUR,HIMACHAL PRADESH,2020,1,2020Q1,21,0,0,4254.8113,0.2486444463332494,90659.0
SIRMAUR,HIMACHAL PRADESH,2020,2,2020Q2,22,0,0,4369.0226,0.2937696079413096,90675.0
SIRMAUR,HIMACHAL PRADESH,2020,3,2020Q3,23,0,0,4608.9195,0.2506228337685267,90643.0
SIRMAUR,HIMACHAL PRADESH,2020,4,2020Q4,24,0,0,4646.9338,0.342651108900706,90675.0
SIRMAUR,HIMACHAL PRADESH,2021,1,2021Q1,25,0,0,4680.5669,0.2771625071763992,90675.0
SIRMAUR,HIMACHAL PRADESH,2021,2,2021Q2,26,0,0,4759.823,0.3421351909637451,90675.0
SIRMAUR,HIMACHAL PRADESH,2021,3,2021Q3,27,1,0,4866.9489,0.2973051170508066,90675.0
SIRMAUR,HIMACHAL PRADESH,2021,4,2021Q4,28,0,0,4969.8874,0.3797687292098999,90675.0
SIRMAUR,HIMACHAL PRADESH,2022,1,2022Q1,29,0,0,5092.9194,0.339563379685084,90675.0
SIRMAUR,HIMACHAL PRADESH,2022,2,2022Q2,30,1,0,5179.1501,0.392292449871699,90675.0
SIRMAUR,HIMACHAL PRADESH,2022,3,2022Q3,31,1,0,5450.4733,0.2320101428776978,90675.0
SIRMAUR,HIMACHAL PRADESH,2022,4,2022Q4,32,0,0,5610.2326,0.3727058172225951,90675.0
SIRMAUR,HIMACHAL PRADESH,2023,1,2023Q1,33,0,0,5610.334,0.3393240769704183,90675.0
SIRMAUR,HIMACHAL PRADESH,2023,2,2023Q2,34,1,0,5773.527400000001,0.4020064969857533,90675.0
SIRMAUR,HIMACHAL PRADESH,2023,3,2023Q3,35,0,0,5979.9431,0.3536949455738067,90675.0
SIRMAUR,HIMACHAL PRADESH,2023,4,2023Q4,36,0,0,6154.5828,0.4528584678967793,90675.0
SIRMAUR,HIMACHAL PRADESH,2024,1,2024Q1,37,0,0,6319.5656,0.3722249766190846,90675.0
SIRMAUR,HIMACHAL PRADESH,2024,2,2024Q2,38,0,0,6504.0268,0.4913846055666606,90675.0
SIRMAUR,HIMACHAL PRADESH,2024,3,2024Q3,39,0,0,6879.3783,0.3405893544356027,90675.0
SIRMAUR,HIMACHAL PRADESH,2024,4,2024Q4,40,0,0,6931.8392,0.4691425363222758,90675.0
SIROHI,RAJASTHAN,2015,1,2015Q1,1,0,0,2826.4834,0.2889701525370279,153815.0
SIROHI,RAJASTHAN,2015,2,2015Q2,2,0,0,2824.4155,0.2491736114025115,153748.0
SIROHI,RAJASTHAN,2015,3,2015Q3,3,1,0,2910.7009,0.1924475282430647,153558.0
SIROHI,RAJASTHAN,2015,4,2015Q4,4,0,0,2972.9707,0.2620601952075958,153816.0
SIROHI,RAJASTHAN,2016,1,2016Q1,5,0,0,3143.5463,0.2299374888340631,142745.0
SIROHI,RAJASTHAN,2016,2,2016Q2,6,0,0,3169.5065,0.2692639480034509,153808.0
SIROHI,RAJASTHAN,2017,2,2017Q2,10,1,1,3848.3901,0.360733409722646,153816.0
SIROHI,RAJASTHAN,2017,3,2017Q3,11,0,0,3929.5208,0.3056275894244512,153816.0
SIROHI,RAJASTHAN,2017,4,2017Q4,12,0,0,3980.0589,0.3604734241962433,153816.0
SIROHI,RAJASTHAN,2018,1,2018Q1,13,0,0,4107.5038,0.343785673379898,153816.0
SIROHI,RAJASTHAN,2018,2,2018Q2,14,0,0,4234.204,0.3758030533790588,153816.0
SIROHI,RAJASTHAN,2018,3,2018Q3,15,1,0,4436.0576,0.2206776551902293,153811.0
SIROHI,RAJASTHAN,2018,4,2018Q4,16,0,0,4521.9381,0.3587230046590169,153816.0
SIROHI,RAJASTHAN,2019,1,2019Q1,17,0,0,4640.2374,0.3429596920808156,153815.0
SIROHI,RAJASTHAN,2019,2,2019Q2,18,0,0,4744.7158,0.3737776974836984,153816.0
SIROHI,RAJASTHAN,2019,3,2019Q3,19,0,0,4898.1284,0.2779402335484822,153783.0
SIROHI,RAJASTHAN,2019,4,2019Q4,20,0,0,4999.3494,0.3282352487246195,153816.0
SIROHI,RAJASTHAN,2020,1,2020Q1,21,0,0,5340.8153,0.3867147167523702,153816.0
SIROHI,RAJASTHAN,2020,2,2020Q2,22,0,0,5313.5114,0.3906728625297546,153816.0
SIROHI,RAJASTHAN,2020,3,2020Q3,23,0,0,5480.2569,0.3366123537222544,153800.0
SIROHI,RAJASTHAN,2020,4,2020Q4,24,0,0,5530.9032,0.404047816991806,153816.0
SIROHI,RAJASTHAN,2021,1,2021Q1,25,0,0,5778.5884,0.401113361120224,153816.0
SIROHI,RAJASTHAN,2021,2,2021Q2,26,0,0,5826.6003,0.4176731208960215,153816.0
SIROHI,RAJASTHAN,2021,3,2021Q3,27,0,0,5973.0153,0.3982742428779602,153816.0
SIROHI,RAJASTHAN,2021,4,2021Q4,28,0,0,6099.9336,0.4486308793226877,153816.0
SIROHI,RAJASTHAN,2022,1,2022Q1,29,0,0,6294.3349,0.4620276788870494,153816.0
SIROHI,RAJASTHAN,2022,2,2022Q2,30,0,0,6406.0652,0.5017118453979492,153816.0
SIROHI,RAJASTHAN,2022,3,2022Q3,31,0,0,6535.1299,0.2520456234148392,153816.0
SIROHI,RAJASTHAN,2022,4,2022Q4,32,0,0,6629.9147,0.4680619438489277,153816.0
SIROHI,RAJASTHAN,2023,1,2023Q1,33,0,0,5889.1066,0.4810249706109364,153816.0
SIROHI,RAJASTHAN,2023,2,2023Q2,34,0,0,6084.2334,0.5235234101613363,153816.0
SIROHI,RAJASTHAN,2023,3,2023Q3,35,0,0,6207.4162,0.4053821663061778,153816.0
SIROHI,RAJASTHAN,2023,4,2023Q4,36,0,0,6350.339199999999,0.519515464703242,153816.0
SIROHI,RAJASTHAN,2024,1,2024Q1,37,0,0,6645.5872,0.5246314605077108,153816.0
SIROHI,RAJASTHAN,2024,2,2024Q2,38,0,0,6698.512000000001,0.5449596842130026,153816.0
SIROHI,RAJASTHAN,2024,3,2024Q3,39,0,0,6846.0245,0.3746771613756816,153816.0
SIROHI,RAJASTHAN,2024,4,2024Q4,40,0,0,7078.8103,0.5555773178736368,153816.0
SIRSA,HARYANA,2015,1,2015Q1,1,0,0,4239.0051,0.5345475574334463,110444.0
SIRSA,HARYANA,2015,2,2015Q2,2,0,0,4275.3658,0.4697789053122203,110445.0
SIRSA,HARYANA,2015,3,2015Q3,3,1,0,4148.6544,0.4971714715162913,110445.0
SIRSA,HARYANA,2015,4,2015Q4,4,0,0,4081.6074,0.6011183460553488,110435.0
SIRSA,HARYANA,2016,1,2016Q1,5,0,0,4636.7743,0.4376283784707387,110306.0
SIRSA,HARYANA,2016,2,2016Q2,6,0,0,4714.3688,0.3981493016084034,110438.0
SIRSA,HARYANA,2017,2,2017Q2,10,0,0,5993.6531,0.4671044349670409,110445.0
SIRSA,HARYANA,2017,3,2017Q3,11,0,0,5957.3369,0.6386525829633077,110445.0
SIRSA,HARYANA,2017,4,2017Q4,12,0,0,6376.898,0.5858670671780905,110445.0
SIRSA,HARYANA,2018,1,2018Q1,13,0,0,6426.2066,0.525504062573115,110445.0
SIRSA,HARYANA,2018,2,2018Q2,14,0,0,6899.5789,0.4940393765767415,110445.0
SIRSA,HARYANA,2018,3,2018Q3,15,1,0,6790.7698,0.488728662331899,110445.0
SIRSA,HARYANA,2018,4,2018Q4,16,0,0,7290.6756,0.5636962155501047,110445.0
SIRSA,HARYANA,2019,1,2019Q1,17,0,0,7530.4746,0.4914734661579132,110445.0
SIRSA,HARYANA,2019,2,2019Q2,18,0,0,8165.0704,0.5422277748584747,110428.0
SIRSA,HARYANA,2019,3,2019Q3,19,0,0,8142.5084,0.5531332989533742,110445.0
SIRSA,HARYANA,2019,4,2019Q4,20,0,0,8443.2895,0.5858975052833556,110445.0
SIRSA,HARYANA,2020,1,2020Q1,21,0,0,8400.671,0.5522864560286204,110445.0
SIRSA,HARYANA,2020,2,2020Q2,22,0,0,8896.3615,0.5744401415189108,110445.0
SIRSA,HARYANA,2020,3,2020Q3,23,0,0,8786.3996,0.5633219480514526,110445.0
SIRSA,HARYANA,2020,4,2020Q4,24,0,0,9277.1057,0.6500810186068217,110445.0
SIRSA,HARYANA,2021,1,2021Q1,25,0,0,9397.4492,0.5861541926860809,110445.0
SIRSA,HARYANA,2021,2,2021Q2,26,0,0,9760.1161,0.6487130125363668,110445.0
SIRSA,HARYANA,2021,3,2021Q3,27,0,0,9619.2479,0.6564107338587443,110445.0
SIRSA,HARYANA,2021,4,2021Q4,28,0,0,9979.8036,0.7667277057965597,110445.0
SIRSA,HARYANA,2022,1,2022Q1,29,0,0,10294.5997,0.6935659646987915,110445.0
SIRSA,HARYANA,2022,2,2022Q2,30,0,0,10280.8566,0.712829569975535,110445.0
SIRSA,HARYANA,2022,3,2022Q3,31,0,0,10182.015,0.6682911912600199,110445.0
SIRSA,HARYANA,2022,4,2022Q4,32,0,0,10626.6882,0.915090024471283,110445.0
SIRSA,HARYANA,2023,1,2023Q1,33,0,0,10078.3518,0.7950256864229838,110445.0
SIRSA,HARYANA,2023,2,2023Q2,34,0,0,10664.1967,1.344657262166341,110445.0
SIRSA,HARYANA,2023,3,2023Q3,35,0,0,10921.6092,0.8871624867121378,110445.0
SIRSA,HARYANA,2023,4,2023Q4,36,0,0,11222.0212,0.8691007494926453,110445.0
SIRSA,HARYANA,2024,1,2024Q1,37,0,0,11291.1706,0.752691795428594,110445.0
SIRSA,HARYANA,2024,2,2024Q2,38,0,0,11790.9308,0.8958096106847128,110445.0
SIRSA,HARYANA,2024,3,2024Q3,39,0,0,11644.3039,0.8083530863126119,110445.0
SIRSA,HARYANA,2024,4,2024Q4,40,0,0,11926.8515,0.9991092880566916,110445.0
SITAMARHI,BIHAR,2015,1,2015Q1,1,0,0,3299.712,0.0257700501630703,558563.0
SITAMARHI,BIHAR,2015,2,2015Q2,2,0,0,3144.6377,0.0238461866974829,558600.0
SITAMARHI,BIHAR,2015,3,2015Q3,3,0,0,3297.4305,0.0156880489860971,557492.0
SITAMARHI,BIHAR,2015,4,2015Q4,4,0,0,3278.1581,0.0350408696879942,558600.0
SITAMARHI,BIHAR,2016,1,2016Q1,5,0,0,3590.272,0.0252812349547941,558209.0
SITAMARHI,BIHAR,2016,2,2016Q2,6,0,0,3504.1139,0.0227652173489331,558599.0
SITAMARHI,BIHAR,2017,2,2017Q2,10,0,0,4413.7979,0.0437080562114715,558600.0
SITAMARHI,BIHAR,2017,3,2017Q3,11,0,0,4736.0828,0.0342008241762716,558600.0
SITAMARHI,BIHAR,2017,4,2017Q4,12,0,0,4750.5941,0.0672257803380489,558600.0
SITAMARHI,BIHAR,2018,1,2018Q1,13,0,0,4951.4953,0.0493819589416185,558599.0
SITAMARHI,BIHAR,2018,2,2018Q2,14,0,0,4960.6187,0.0497447885572909,558600.0
SITAMARHI,BIHAR,2018,3,2018Q3,15,0,0,5139.3734,0.0275692126403252,558576.0
SITAMARHI,BIHAR,2018,4,2018Q4,16,0,0,5211.3343,0.0795059626301129,558600.0
SITAMARHI,BIHAR,2019,1,2019Q1,17,0,0,5507.7698,0.0677301262815792,558600.0
SITAMARHI,BIHAR,2019,2,2019Q2,18,0,0,5259.7169,0.0611496791243552,558600.0
SITAMARHI,BIHAR,2019,3,2019Q3,19,1,1,5805.1878,0.0484252932171026,558600.0
SITAMARHI,BIHAR,2019,4,2019Q4,20,0,0,5887.7596,0.0864947934945424,558600.0
SITAMARHI,BIHAR,2020,1,2020Q1,21,0,0,6291.0417,0.0763678302367528,558600.0
SITAMARHI,BIHAR,2020,2,2020Q2,22,1,0,6115.4529,0.0662225919465223,558600.0
SITAMARHI,BIHAR,2020,3,2020Q3,23,0,0,6169.4753,0.0579091447095076,558597.0
SITAMARHI,BIHAR,2020,4,2020Q4,24,0,0,6068.7386,0.0897257427374521,558600.0
SITAMARHI,BIHAR,2021,1,2021Q1,25,0,0,6240.4299,0.0731361098587512,558600.0
SITAMARHI,BIHAR,2021,2,2021Q2,26,1,0,6106.4873,0.0776818792025247,558600.0
SITAMARHI,BIHAR,2021,3,2021Q3,27,0,0,6269.2073,0.0340167554095387,558600.0
SITAMARHI,BIHAR,2021,4,2021Q4,28,0,0,6399.7346,0.1079341222842534,558600.0
SITAMARHI,BIHAR,2022,1,2022Q1,29,0,0,6826.176,0.0793356969952582,558600.0
SITAMARHI,BIHAR,2022,2,2022Q2,30,1,0,6840.7406,0.0828900610407192,558600.0
SITAMARHI,BIHAR,2022,3,2022Q3,31,0,0,7005.9257,0.0538089560965696,558597.0
SITAMARHI,BIHAR,2022,4,2022Q4,32,0,0,7211.7168,0.0995703587929406,558600.0
SITAMARHI,BIHAR,2023,1,2023Q1,33,0,0,6771.928400000001,0.0906303972005843,558600.0
SITAMARHI,BIHAR,2023,2,2023Q2,34,1,0,6743.657300000001,0.0916901379823684,558600.0
SITAMARHI,BIHAR,2023,3,2023Q3,35,0,0,7116.4047,0.0711599141359329,558600.0
SITAMARHI,BIHAR,2023,4,2023Q4,36,0,0,7213.2995,0.103849818309148,558600.0
SITAMARHI,BIHAR,2024,1,2024Q1,37,0,0,7715.0581,0.0905256904661655,558600.0
SITAMARHI,BIHAR,2024,2,2024Q2,38,0,0,7563.5061,0.0901963834961254,558600.0
SITAMARHI,BIHAR,2024,3,2024Q3,39,0,0,7764.4728,0.0708808116614818,558600.0
SITAMARHI,BIHAR,2024,4,2024Q4,40,0,0,7976.376099999999,0.0994358609120049,558600.0
SITAPUR,UTTAR PRADESH,2015,1,2015Q1,1,0,0,5163.9946,0.3106339573860168,156776.0
SITAPUR,UTTAR PRADESH,2015,2,2015Q2,2,0,0,4882.2493,0.2459014703830083,156775.0
SITAPUR,UTTAR PRADESH,2015,3,2015Q3,3,1,0,5037.7631,0.123133803407351,155691.0
SITAPUR,UTTAR PRADESH,2015,4,2015Q4,4,0,0,4979.757,0.3446617722511291,156780.0
SITAPUR,UTTAR PRADESH,2016,1,2016Q1,5,0,0,5719.7715,0.2821755210558573,155614.0
SITAPUR,UTTAR PRADESH,2016,2,2016Q2,6,0,0,5478.1851,0.2706051667531331,156777.0
SITAPUR,UTTAR PRADESH,2017,2,2017Q2,10,0,0,6955.0105,0.4622653822104136,156780.0
SITAPUR,UTTAR PRADESH,2017,3,2017Q3,11,1,1,7016.2195,0.3747954865296681,156721.0
SITAPUR,UTTAR PRADESH,2017,4,2017Q4,12,0,0,7568.1556,0.6115783452987671,156780.0
SITAPUR,UTTAR PRADESH,2018,1,2018Q1,13,0,0,7845.983,0.550814131895701,156780.0
SITAPUR,UTTAR PRADESH,2018,2,2018Q2,14,0,0,7525.4865,0.5274380644162496,156780.0
SITAPUR,UTTAR PRADESH,2018,3,2018Q3,15,1,0,7889.8755,0.3579715987046559,156776.0
SITAPUR,UTTAR PRADESH,2018,4,2018Q4,16,0,0,8277.1402,0.5846794247627258,156780.0
SITAPUR,UTTAR PRADESH,2019,1,2019Q1,17,0,0,8783.9392,0.5651104052861532,156780.0
SITAPUR,UTTAR PRADESH,2019,2,2019Q2,18,0,0,8466.7172,0.554319421450297,156780.0
SITAPUR,UTTAR PRADESH,2019,3,2019Q3,19,0,0,8558.6215,0.3755707144737243,156779.0
SITAPUR,UTTAR PRADESH,2019,4,2019Q4,20,0,0,8927.3074,0.6071400245030721,156780.0
SITAPUR,UTTAR PRADESH,2020,1,2020Q1,21,0,0,9111.4229,0.5830192764600118,156780.0
SITAPUR,UTTAR PRADESH,2020,2,2020Q2,22,1,0,9103.2498,0.5578250487645467,156780.0
SITAPUR,UTTAR PRADESH,2020,3,2020Q3,23,0,0,9260.4222,0.4595971306165059,156780.0
SITAPUR,UTTAR PRADESH,2020,4,2020Q4,24,0,0,9272.0439,0.6334923307100931,156780.0
SITAPUR,UTTAR PRADESH,2021,1,2021Q1,25,0,0,10186.7698,0.571382482846578,156780.0
SITAPUR,UTTAR PRADESH,2021,2,2021Q2,26,1,0,9821.2177,0.6149192651112875,156780.0
SITAPUR,UTTAR PRADESH,2021,3,2021Q3,27,0,0,9907.6311,0.4046368052562077,156780.0
SITAPUR,UTTAR PRADESH,2021,4,2021Q4,28,0,0,10099.2453,0.6355051398277283,156780.0
SITAPUR,UTTAR PRADESH,2022,1,2022Q1,29,0,0,10767.5788,0.672750731309255,156780.0
SITAPUR,UTTAR PRADESH,2022,2,2022Q2,30,0,0,10351.7566,0.6158407727877299,156780.0
SITAPUR,UTTAR PRADESH,2022,3,2022Q3,31,1,0,10501.2201,0.3865998983383178,156757.0
SITAPUR,UTTAR PRADESH,2022,4,2022Q4,32,0,0,10858.2459,0.6446671883265177,156780.0
SITAPUR,UTTAR PRADESH,2023,1,2023Q1,33,0,0,8746.4112,0.685788075129191,156780.0
SITAPUR,UTTAR PRADESH,2023,2,2023Q2,34,0,0,8610.3,0.6844777464866638,156780.0
SITAPUR,UTTAR PRADESH,2023,3,2023Q3,35,0,0,8916.5771,0.5886687239011129,156780.0
SITAPUR,UTTAR PRADESH,2023,4,2023Q4,36,0,0,9136.5037,0.7477976481119791,156780.0
SITAPUR,UTTAR PRADESH,2024,1,2024Q1,37,0,0,9839.9659,0.7199679414431254,156780.0
SITAPUR,UTTAR PRADESH,2024,2,2024Q2,38,0,0,9747.0316,0.7744030555089315,156780.0
SITAPUR,UTTAR PRADESH,2024,3,2024Q3,39,0,0,10023.0521,0.5959742367267609,156780.0
SITAPUR,UTTAR PRADESH,2024,4,2024Q4,40,0,0,10315.1185,0.7748332818349203,156780.0
SIVAGANGA,TAMIL NADU,2015,1,2015Q1,1,0,0,5373.0147,0.2192492385705311,138028.0
SIVAGANGA,TAMIL NADU,2015,2,2015Q2,2,0,0,5390.1313,0.2464614609877268,137951.0
SIVAGANGA,TAMIL NADU,2015,3,2015Q3,3,0,0,5520.2067,0.258151297767957,138018.0
SIVAGANGA,TAMIL NADU,2015,4,2015Q4,4,0,0,5669.4414,0.1680242692430813,137951.0
SIVAGANGA,TAMIL NADU,2016,1,2016Q1,5,0,0,6213.4449,0.161224419871966,134372.0
SIVAGANGA,TAMIL NADU,2016,2,2016Q2,6,0,0,6237.4227,0.2269259691238403,138021.0
SIVAGANGA,TAMIL NADU,2017,2,2017Q2,10,0,0,7137.8791,0.2856113264958063,138010.0
SIVAGANGA,TAMIL NADU,2017,3,2017Q3,11,0,0,7260.9567,0.2552894949913024,138029.0
SIVAGANGA,TAMIL NADU,2017,4,2017Q4,12,0,0,7376.7682,0.2290093402067819,138030.0
SIVAGANGA,TAMIL NADU,2018,1,2018Q1,13,0,0,7611.7297,0.2407535314559935,138030.0
SIVAGANGA,TAMIL NADU,2018,2,2018Q2,14,0,0,7593.6569,0.2311331431070963,138024.0
SIVAGANGA,TAMIL NADU,2018,3,2018Q3,15,0,0,7763.1076,0.241102044781049,138028.0
SIVAGANGA,TAMIL NADU,2018,4,2018Q4,16,0,0,7994.9124,0.2189826716979344,138030.0
SIVAGANGA,TAMIL NADU,2019,1,2019Q1,17,0,0,8278.1201,0.237859547138214,138018.0
SIVAGANGA,TAMIL NADU,2019,2,2019Q2,18,0,0,8353.6903,0.310970018307368,138030.0
SIVAGANGA,TAMIL NADU,2019,3,2019Q3,19,0,0,8540.5422,0.2433153986930847,138024.0
SIVAGANGA,TAMIL NADU,2019,4,2019Q4,20,0,0,8747.8696,0.2212737947702407,138025.0
SIVAGANGA,TAMIL NADU,2020,1,2020Q1,21,0,0,9213.9731,0.2771597107251484,138023.0
SIVAGANGA,TAMIL NADU,2020,2,2020Q2,22,0,0,9399.0202,0.3195669154326121,138030.0
SIVAGANGA,TAMIL NADU,2020,3,2020Q3,23,0,0,9576.7876,0.2651789536078771,138030.0
SIVAGANGA,TAMIL NADU,2020,4,2020Q4,24,0,0,9700.6295,0.3007325927416483,138030.0
SIVAGANGA,TAMIL NADU,2021,1,2021Q1,25,0,0,9904.1523,0.2985106805960337,138030.0
SIVAGANGA,TAMIL NADU,2021,2,2021Q2,26,0,0,10107.3214,0.3465551137924194,137920.0
SIVAGANGA,TAMIL NADU,2021,3,2021Q3,27,0,0,10098.8828,0.3004946013291676,138030.0
SIVAGANGA,TAMIL NADU,2021,4,2021Q4,28,1,0,10121.2012,0.2282960874338944,137935.0
SIVAGANGA,TAMIL NADU,2022,1,2022Q1,29,0,0,10275.4733,0.3415734271208444,138030.0
SIVAGANGA,TAMIL NADU,2022,2,2022Q2,30,0,0,10384.2896,0.4045038719971974,138030.0
SIVAGANGA,TAMIL NADU,2022,3,2022Q3,31,0,0,10475.6596,0.2114712366213401,137971.0
SIVAGANGA,TAMIL NADU,2022,4,2022Q4,32,0,0,10669.0405,0.3414385914802551,138030.0
SIVAGANGA,TAMIL NADU,2023,1,2023Q1,33,0,0,10151.1319,0.3922875920931498,138030.0
SIVAGANGA,TAMIL NADU,2023,2,2023Q2,34,0,0,10386.5476,0.4484567741552989,138030.0
SIVAGANGA,TAMIL NADU,2023,3,2023Q3,35,0,0,10647.9043,0.4466134806474049,138029.0
SIVAGANGA,TAMIL NADU,2023,4,2023Q4,36,0,0,10824.8889,0.3809715509414672,138030.0
SIVAGANGA,TAMIL NADU,2024,1,2024Q1,37,0,0,11050.2605,0.4306533336639404,138030.0
SIVAGANGA,TAMIL NADU,2024,2,2024Q2,38,0,0,11168.663,0.5385901729265848,138030.0
SIVAGANGA,TAMIL NADU,2024,3,2024Q3,39,0,0,11367.0677,0.3810502191384633,138030.0
SIVAGANGA,TAMIL NADU,2024,4,2024Q4,40,0,0,11493.0647,0.3089734911918639,138030.0
SIVASAGAR,ASSAM,2015,1,2015Q1,1,0,0,3095.5734,0.5632267793019613,95880.0
SIVASAGAR,ASSAM,2015,2,2015Q2,2,0,0,3106.0852,0.663211464881897,95822.0
SIVASAGAR,ASSAM,2015,3,2015Q3,3,1,1,3286.9205,0.5772937337557474,95296.0
SIVASAGAR,ASSAM,2015,4,2015Q4,4,0,0,3537.4579,0.7978788216908773,95880.0
SIVASAGAR,ASSAM,2016,1,2016Q1,5,0,0,3787.2611,0.6317653656005859,93917.0
SIVASAGAR,ASSAM,2016,2,2016Q2,6,1,0,3740.7067,0.7293199102083842,95693.0
SIVASAGAR,ASSAM,2017,2,2017Q2,10,1,1,4494.2197,0.6202019453048706,95869.0
SIVASAGAR,ASSAM,2017,3,2017Q3,11,0,0,4631.8831,0.5986457069714864,95880.0
SIVASAGAR,ASSAM,2017,4,2017Q4,12,0,0,4664.5141,0.7794991930325826,95880.0
SIVASAGAR,ASSAM,2018,1,2018Q1,13,0,0,4311.118,0.7028191486994425,95880.0
SIVASAGAR,ASSAM,2018,2,2018Q2,14,1,0,4301.9498,0.6233164469401041,95880.0
SIVASAGAR,ASSAM,2018,3,2018Q3,15,1,1,4371.6395,0.7137026389439901,95880.0
SIVASAGAR,ASSAM,2018,4,2018Q4,16,0,0,4493.3813,0.6324335932731628,95880.0
SIVASAGAR,ASSAM,2019,1,2019Q1,17,0,0,4349.2393,0.5950577855110168,95880.0
SIVASAGAR,ASSAM,2019,2,2019Q2,18,0,0,4345.824,0.458362340927124,95842.0
SIVASAGAR,ASSAM,2019,3,2019Q3,19,1,1,4469.984,0.413335770368576,95864.0
SIVASAGAR,ASSAM,2019,4,2019Q4,20,0,0,4437.1052,0.5251885751883189,95880.0
SIVASAGAR,ASSAM,2020,1,2020Q1,21,0,0,4914.6222,0.4634280105431874,95677.0
SIVASAGAR,ASSAM,2020,2,2020Q2,22,1,0,4812.4207,0.4322769542535146,95876.0
SIVASAGAR,ASSAM,2020,3,2020Q3,23,0,0,4980.8456,0.231913444896539,95878.0
SIVASAGAR,ASSAM,2020,4,2020Q4,24,0,0,5042.1688,0.5126737554868063,95880.0
SIVASAGAR,ASSAM,2021,1,2021Q1,25,0,0,5062.9338,0.4543603658676147,95880.0
SIVASAGAR,ASSAM,2021,2,2021Q2,26,0,0,5009.9101,0.3686603903770447,95873.0
SIVASAGAR,ASSAM,2021,3,2021Q3,27,0,0,5082.3648,0.235156292716662,95873.0
SIVASAGAR,ASSAM,2021,4,2021Q4,28,0,0,5023.1413,0.5762414236863455,95880.0
SIVASAGAR,ASSAM,2022,1,2022Q1,29,0,0,5154.531,0.5315679907798767,95880.0
SIVASAGAR,ASSAM,2022,2,2022Q2,30,0,0,5147.3081,0.4665242433547973,95876.0
SIVASAGAR,ASSAM,2022,3,2022Q3,31,0,0,5360.4053,0.3556825270255406,95880.0
SIVASAGAR,ASSAM,2022,4,2022Q4,32,0,0,5252.8649,0.5335354705651602,95880.0
SIVASAGAR,ASSAM,2023,1,2023Q1,33,0,0,5071.5571,0.4803062776724497,95864.0
SIVASAGAR,ASSAM,2023,2,2023Q2,34,1,0,5120.592000000001,0.6608594258626302,95880.0
SIVASAGAR,ASSAM,2023,3,2023Q3,35,0,0,5207.2377,0.5679363757371902,95880.0
