district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits,mean_radiance,pixel_count,log_deposits,log_lights_qt,deposit_change_qt,lights_change_qt,flood_ruleA_L1,flood_ruleB_L1,flood_ruleA_L2,flood_ruleB_L2,flood_ruleA_L3,flood_ruleB_L3,flood_ruleA_L4,flood_ruleB_L4,deposit_change_qt_winsor
KURUKSHETRA,HARYANA,2024,4,2024Q4,40,0,0,19055.836,1.4445563554763794,59280.0,9.855181161329684,0.368494268553715,0.0395534965757633,0.272233524224048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395534965757633
KUSHINAGAR,UTTAR PRADESH,2015,1,2015Q1,1,0,0,4827.1935,0.207303171356519,117141.0,8.482227660121831,-1.5687607058838264,,,,,,,,,,,
KUSHINAGAR,UTTAR PRADESH,2015,2,2015Q2,2,0,0,4556.0736,0.1796457469463348,117288.0,8.424435942109977,-1.711217364724945,-0.0577917180118543,-0.1424566588411182,0.0,0.0,,,,,,,-0.0577917180118543
KUSHINAGAR,UTTAR PRADESH,2015,3,2015Q3,3,1,0,4837.234,0.1299400205413499,117043.0,8.484305057094163,-2.0330159190931547,0.0598691149841865,-0.32179855436821,0.0,0.0,0.0,0.0,,,,,0.0598691149841865
KUSHINAGAR,UTTAR PRADESH,2015,4,2015Q4,4,0,0,4898.8187,0.28167986869812,117288.0,8.4969534834142,-1.2634402276490493,0.0126484263200374,0.7695756914441054,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0126484263200374
KUSHINAGAR,UTTAR PRADESH,2016,1,2016Q1,5,0,0,5451.5275,0.2294710278511047,116608.0,8.603834541621067,-1.4676301170653494,0.1068810582068664,-0.2041898894163001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1068810582068664
KUSHINAGAR,UTTAR PRADESH,2016,2,2016Q2,6,0,0,5361.9677,0.1810183227062224,117285.0,8.587272776216327,-1.7036479227626369,-0.0165617654047398,-0.2360178056972872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0165617654047398
KUSHINAGAR,UTTAR PRADESH,2017,2,2017Q2,10,0,0,6325.7581,0.3570191959540049,117288.0,8.752543235446174,-1.027168674035683,0.1652704592298466,0.676479248726954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1652704592298466
KUSHINAGAR,UTTAR PRADESH,2017,3,2017Q3,11,1,1,6416.1547,0.2738342980543772,117287.0,8.76673010529848,-1.2915869154528343,0.0141868698523062,-0.2644182414171516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141868698523062
KUSHINAGAR,UTTAR PRADESH,2017,4,2017Q4,12,0,0,6557.6652,0.4775644739468892,117288.0,8.788542385624408,-0.7369643353752058,0.0218122803259284,0.5546225800776285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218122803259284
KUSHINAGAR,UTTAR PRADESH,2018,1,2018Q1,13,0,0,6942.7781,0.4226173261801402,117288.0,8.845601300184432,-0.858924763871953,0.0570589145600237,-0.1219604284967472,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0570589145600237
KUSHINAGAR,UTTAR PRADESH,2018,2,2018Q2,14,0,0,6737.8213,0.4200238585472107,117288.0,8.815640307307197,-0.8650657757719865,-0.0299609928772355,-0.0061410119000334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0299609928772355
KUSHINAGAR,UTTAR PRADESH,2018,3,2018Q3,15,1,0,7029.3306,0.2434183458487192,117286.0,8.857989010726001,-1.4088739896544615,0.0423487034188045,-0.543808213882475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0423487034188045
KUSHINAGAR,UTTAR PRADESH,2018,4,2018Q4,16,0,0,7372.8211,0.5127002795537313,117288.0,8.905691317583054,-0.6661152973125838,0.0477023068570527,0.7427586923418777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0477023068570527
KUSHINAGAR,UTTAR PRADESH,2019,1,2019Q1,17,0,0,7908.411,0.4331287145614623,117288.0,8.975808595283779,-0.8344142115215369,0.0701172777007244,-0.1682989142089531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0701172777007244
KUSHINAGAR,UTTAR PRADESH,2019,2,2019Q2,18,0,0,7530.885,0.532536377509435,117288.0,8.926900621471423,-0.6282280240430216,-0.048907973812355,0.2061861874785153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.048907973812355
KUSHINAGAR,UTTAR PRADESH,2019,3,2019Q3,19,0,0,7756.8985,0.318218986193339,117288.0,8.956466764645443,-1.1418779346198082,0.0295661431740192,-0.5136499105767867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0295661431740192
KUSHINAGAR,UTTAR PRADESH,2019,4,2019Q4,20,0,0,7913.3333,0.4634422957897186,117288.0,8.976430736297365,-0.7669179571003354,0.0199639716519222,0.3749599775194728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199639716519222
KUSHINAGAR,UTTAR PRADESH,2020,1,2020Q1,21,0,0,8458.3065,0.4007997711499531,117272.0,9.043022475244946,-0.9118013961635532,0.0665917389475811,-0.1448834390632177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665917389475811
KUSHINAGAR,UTTAR PRADESH,2020,2,2020Q2,22,1,0,8496.521,0.4287540117899577,117288.0,9.04752975288231,-0.8445422995912378,0.004507277637364,0.0672590965723153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004507277637364
KUSHINAGAR,UTTAR PRADESH,2020,3,2020Q3,23,0,0,8658.832,0.3259712805350621,117288.0,9.0664506018302,-1.117882939051812,0.0189208489478911,-0.2733406394605741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189208489478911
KUSHINAGAR,UTTAR PRADESH,2020,4,2020Q4,24,0,0,8543.6359,0.4984467327594757,117288.0,9.053058984928589,-0.6942543277022684,-0.0133916169016128,0.4236286113495435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0133916169016128
KUSHINAGAR,UTTAR PRADESH,2021,1,2021Q1,25,0,0,9046.8822,0.374178926150004,117288.0,9.110285998259393,-0.9803522304050926,0.0572270133308023,-0.2860979027028242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0572270133308023
KUSHINAGAR,UTTAR PRADESH,2021,2,2021Q2,26,1,0,8621.052,0.4552110135555267,117288.0,9.062078386372168,-0.7847998274777843,-0.0482076118872232,0.1955524029273082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0482076118872232
KUSHINAGAR,UTTAR PRADESH,2021,3,2021Q3,27,0,0,8844.3724,0.2452023377021153,117279.0,9.087649708590568,-1.4016015701423568,0.0255713222184006,-0.6168017426645724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255713222184006
KUSHINAGAR,UTTAR PRADESH,2021,4,2021Q4,28,0,0,8822.458,0.5356912910938263,117288.0,9.085169135656091,-0.6223322266986145,-0.0024805729344752,0.7792693434437422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0024805729344752
KUSHINAGAR,UTTAR PRADESH,2022,1,2022Q1,29,0,0,9292.0791,0.477129320303599,117288.0,9.137025219304176,-0.7378740385130645,0.051856083648083,-0.11554181181445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.051856083648083
KUSHINAGAR,UTTAR PRADESH,2022,2,2022Q2,30,0,0,8821.7877,0.5460638105869292,117288.0,9.085093164822217,-0.6031898278119127,-0.051932054481961,0.1346842107011518,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.051932054481961
KUSHINAGAR,UTTAR PRADESH,2022,3,2022Q3,31,1,0,9105.66,0.3685111900170644,117268.0,9.116761292951926,-0.9955742548384614,0.031668128129711,-0.3923844270265487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031668128129711
KUSHINAGAR,UTTAR PRADESH,2022,4,2022Q4,32,0,0,9216.509,0.6053822239240011,117288.0,9.128860106511404,-0.5002447591931389,0.0120988135594775,0.4953294956453224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120988135594775
KUSHINAGAR,UTTAR PRADESH,2023,1,2023Q1,33,0,0,8217.4782,0.5173805554707844,117288.0,9.014140337090891,-0.6570456433844551,-0.1147197694205104,-0.1568008841913162,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1147197694205104
KUSHINAGAR,UTTAR PRADESH,2023,2,2023Q2,34,0,0,8003.334199999999,0.7386264801025391,117288.0,8.987738448954884,-0.3016099768346172,-0.026401888136009,0.3554356665498379,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.026401888136009
KUSHINAGAR,UTTAR PRADESH,2023,3,2023Q3,35,0,0,8379.599600000001,0.5566284855206807,117288.0,9.033674742229104,-0.5840623348997027,0.0459362932742202,-0.2824523580650854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0459362932742202
KUSHINAGAR,UTTAR PRADESH,2023,4,2023Q4,36,0,0,8596.9617,0.7236656745274862,117288.0,9.059280442521995,-0.3220448690673343,0.0256057002928926,0.2620174658323683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256057002928926
KUSHINAGAR,UTTAR PRADESH,2024,1,2024Q1,37,0,0,9355.1048,0.7165558338165283,117288.0,9.14378432900944,-0.3319045172100663,0.0845038864874432,-0.0098596481427319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845038864874432
KUSHINAGAR,UTTAR PRADESH,2024,2,2024Q2,38,0,0,9125.8392,0.8222626646359762,117288.0,9.11897471430536,-0.1944799741379771,-0.024809614704079,0.1374245430720891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024809614704079
KUSHINAGAR,UTTAR PRADESH,2024,3,2024Q3,39,0,0,9414.0956,0.6222234070301055,117288.0,9.15006959504926,-0.4728502257116395,0.0310948807438986,-0.2783702515736623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0310948807438986
KUSHINAGAR,UTTAR PRADESH,2024,4,2024Q4,40,0,0,9637.3856,0.7915408213933309,117288.0,9.173508904700444,-0.2325112649126959,0.0234393096511844,0.2403389607989436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234393096511844
LAHUL & SPITI,HIMACHAL PRADESH,2015,1,2015Q1,1,0,0,292.8972,0.1295163550415982,594410.0,5.683230046329472,-2.0362567340827766,,,,,,,,,,,
LAHUL & SPITI,HIMACHAL PRADESH,2015,2,2015Q2,2,0,0,294.6565,0.0765154638645644,592509.0,5.689198307480938,-2.5572778287907294,0.0059682611514659,-0.5210210947079528,0.0,0.0,,,,,,,0.0059682611514659
LAHUL & SPITI,HIMACHAL PRADESH,2015,3,2015Q3,3,1,0,307.5003,0.0416915675725935,590782.0,5.731722815792296,-3.1537538589849614,0.0425245083113576,-0.596476030194232,0.0,0.0,0.0,0.0,,,,,0.0425245083113576
LAHUL & SPITI,HIMACHAL PRADESH,2015,4,2015Q4,4,0,0,298.4876,0.0893315018800732,594383.0,5.702073014361175,-2.4042690213664075,-0.0296498014311206,0.7494848376185539,1.0,0.0,0.0,0.0,0.0,0.0,,,-0.0296498014311206
LAHUL & SPITI,HIMACHAL PRADESH,2016,1,2016Q1,5,0,0,309.6875,0.0391623817230298,585465.0,5.738787583854891,-3.21482449950485,0.0367145694937161,-0.8105554781384425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0367145694937161
LAHUL & SPITI,HIMACHAL PRADESH,2016,2,2016Q2,6,0,0,314.6562,0.0615518581855516,593413.0,5.754653646629286,-2.771759335307404,0.0158660627743953,0.4430651641974461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0158660627743953
LAHUL & SPITI,HIMACHAL PRADESH,2017,2,2017Q2,10,0,0,382.9993,0.1273761922186777,594378.0,5.950640729669399,-2.0527903237761285,0.1959870830401122,0.7189690115312755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1959870830401122
LAHUL & SPITI,HIMACHAL PRADESH,2017,3,2017Q3,11,0,0,401.3167,0.1353669711425694,594411.0,5.997239589404139,-1.992405709943717,0.0465988597347406,0.0603846138324115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465988597347406
LAHUL & SPITI,HIMACHAL PRADESH,2017,4,2017Q4,12,0,0,388.2929,0.15717694895101,594410.0,5.964332016587267,-1.8440409425393385,-0.0329075728168719,0.1483647674043784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0329075728168719
LAHUL & SPITI,HIMACHAL PRADESH,2018,1,2018Q1,13,0,0,414.3346,0.1258130107895388,594406.0,6.029084460433868,-2.065041633492623,0.0647524438466007,-0.2210006909532846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647524438466007
LAHUL & SPITI,HIMACHAL PRADESH,2018,2,2018Q2,14,0,0,412.017,0.1275618953384777,594407.0,6.023488754341495,-2.051344814829587,-0.0055957060923734,0.0136968186630359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055957060923734
LAHUL & SPITI,HIMACHAL PRADESH,2018,3,2018Q3,15,0,0,442.9249,0.1035921624946251,594409.0,6.095655403981596,-2.257686658508248,0.0721666496401018,-0.2063418436786608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721666496401018
LAHUL & SPITI,HIMACHAL PRADESH,2018,4,2018Q4,16,0,0,441.7464,0.1402193060728863,594407.0,6.09299714563045,-1.9574412347079757,-0.002658258351146,0.3002454238002725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002658258351146
LAHUL & SPITI,HIMACHAL PRADESH,2019,1,2019Q1,17,0,0,464.3167,0.1136980509492794,594388.0,6.142718249029668,-2.165452247586834,0.049721103399217,-0.2080110128788583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049721103399217
LAHUL & SPITI,HIMACHAL PRADESH,2019,2,2019Q2,18,0,0,468.2476,0.1214581513131676,594397.0,6.151130560909053,-2.099985929296747,0.0084123118793852,0.0654663182900869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084123118793852
LAHUL & SPITI,HIMACHAL PRADESH,2019,3,2019Q3,19,0,0,499.6266,0.0961819357041335,594405.0,6.21586051382251,-2.3311704314526684,0.0647299529134572,-0.2311845021559215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647299529134572
LAHUL & SPITI,HIMACHAL PRADESH,2019,4,2019Q4,20,0,0,501.0078,0.1437296694505042,594411.0,6.218615657419623,-1.932887625239715,0.0027551435971133,0.3982828062129535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027551435971133
LAHUL & SPITI,HIMACHAL PRADESH,2020,1,2020Q1,21,0,0,523.1937,0.1132035484579457,594318.0,6.261861272503465,-2.169772909931704,0.0432456150838413,-0.2368852846919884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432456150838413
LAHUL & SPITI,HIMACHAL PRADESH,2020,2,2020Q2,22,0,0,558.7483,0.1480439474210677,594411.0,6.327487218404132,-1.9035140673909403,0.0656259459006669,0.266258842540763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656259459006669
LAHUL & SPITI,HIMACHAL PRADESH,2020,3,2020Q3,23,0,0,589.0863,0.1191386494240883,594411.0,6.380268797389619,-2.119108791307276,0.0527815789854875,-0.2155947239163356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527815789854875
LAHUL & SPITI,HIMACHAL PRADESH,2020,4,2020Q4,24,0,0,598.8581,0.1531683949963,594411.0,6.396693127245611,-1.8697097999737964,0.016424329855992,0.2493989913334795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016424329855992
LAHUL & SPITI,HIMACHAL PRADESH,2021,1,2021Q1,25,0,0,598.0604,0.1383947470991791,594411.0,6.395362427756511,-1.970445463581064,-0.0013306994891006,-0.1007356636072676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013306994891006
LAHUL & SPITI,HIMACHAL PRADESH,2021,2,2021Q2,26,0,0,596.5379,0.1556799019226353,594410.0,6.392817712756351,-1.85355039615716,-0.0025447150001598,0.1168950674239037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025447150001598
LAHUL & SPITI,HIMACHAL PRADESH,2021,3,2021Q3,27,1,0,614.4506,0.137153733831832,594411.0,6.422354682452247,-1.97938820060312,0.0295369696958962,-0.1258378044459598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295369696958962
LAHUL & SPITI,HIMACHAL PRADESH,2021,4,2021Q4,28,0,0,594.3475,0.1746686513606759,594411.0,6.389145268677819,-1.7391557211043434,-0.0332094137744283,0.2402324794987766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0332094137744283
LAHUL & SPITI,HIMACHAL PRADESH,2022,1,2022Q1,29,0,0,609.9553,0.1676475300758882,594411.0,6.4150237977392255,-1.779944362847726,0.0258785290614067,-0.0407886417433827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0258785290614067
LAHUL & SPITI,HIMACHAL PRADESH,2022,2,2022Q2,30,1,0,603.9709,0.1603465253923227,594411.0,6.405180357700486,-1.8242008953158364,-0.0098434400387397,-0.0442565324681103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0098434400387397
LAHUL & SPITI,HIMACHAL PRADESH,2022,3,2022Q3,31,1,0,648.9845,0.1384226478549237,594411.0,6.476948516451513,-1.97024532717392,0.071768158751027,-0.1460444318580833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.071768158751027
LAHUL & SPITI,HIMACHAL PRADESH,2022,4,2022Q4,32,0,0,642.0845,0.1634548400026113,594411.0,6.4662761308444505,-1.8051192753261616,-0.0106723856070622,0.1651260518477579,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0106723856070622
LAHUL & SPITI,HIMACHAL PRADESH,2023,1,2023Q1,33,0,0,643.4115,0.1671132409256467,594410.0,6.468337497201929,-1.7831174735218058,0.0020613663574788,0.0220018018043559,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0020613663574788
LAHUL & SPITI,HIMACHAL PRADESH,2023,2,2023Q2,34,1,0,661.3477,0.1819380841428746,594396.0,6.495790644639905,-1.698607521407015,0.027453147437976,0.0845099521147907,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.027453147437976
LAHUL & SPITI,HIMACHAL PRADESH,2023,3,2023Q3,35,0,0,696.6664,0.1568021975544576,594395.0,6.5477410515513474,-1.8464129444667132,0.051950406911442,-0.1478054230596983,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.051950406911442
LAHUL & SPITI,HIMACHAL PRADESH,2023,4,2023Q4,36,0,0,695.3772,0.1943490903796132,594411.0,6.545891467553365,-1.6329671138542572,-0.0018495839979824,0.2134458306124562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0018495839979824
LAHUL & SPITI,HIMACHAL PRADESH,2024,1,2024Q1,37,0,0,703.0816,0.1646263004297426,594401.0,6.556894258532012,-1.7980212306211982,0.0110027909786465,-0.165054116766941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0110027909786465
LAHUL & SPITI,HIMACHAL PRADESH,2024,2,2024Q2,38,0,0,709.7074,0.1870519798309036,594402.0,6.566260812048236,-1.6710368659058257,0.0093665535162239,0.1269843647153727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0093665535162239
LAHUL & SPITI,HIMACHAL PRADESH,2024,3,2024Q3,39,0,0,773.5493,0.1627697582513778,594369.0,6.652281311801398,-1.8092937506686215,0.0860204997531628,-0.1382568847627963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860204997531628
LAHUL & SPITI,HIMACHAL PRADESH,2024,4,2024Q4,40,0,0,772.3472,0.1946902168582058,594398.0,6.650728106865969,-1.631222396334498,-0.0015532049354289,0.1780713543341237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015532049354289
LAKHIMPUR,ASSAM,2015,1,2015Q1,1,0,0,1440.5315,0.1598452031612396,110018.0,7.273461369076953,-1.8273128475556475,,,,,,,,,,,
LAKHIMPUR,ASSAM,2015,2,2015Q2,2,0,0,1384.3202,0.0954098751147588,108334.0,7.23368658323658,-2.339146643662368,-0.0397747858403727,-0.5118337961067205,0.0,0.0,,,,,,,-0.0397747858403727
LAKHIMPUR,ASSAM,2015,3,2015Q3,3,1,1,1378.3766,0.06446610763669,106524.0,7.229386936955955,-2.7262227109207697,-0.004299646280625,-0.3870760672584019,0.0,0.0,0.0,0.0,,,,,-0.004299646280625
LAKHIMPUR,ASSAM,2015,4,2015Q4,4,0,0,1394.2177,0.1417257885138193,110019.0,7.240805739427455,-1.946830052439986,0.0114188024714998,0.7793926584807838,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0114188024714998
LAKHIMPUR,ASSAM,2016,1,2016Q1,5,0,0,1501.8592,0.0631551307936509,97901.0,7.315124706056744,-2.746451209923947,0.0743189666292885,-0.7996211574839611,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0743189666292885
LAKHIMPUR,ASSAM,2016,2,2016Q2,6,1,0,1484.7093,0.0953346466024716,109478.0,7.303647580299289,-2.3399272470791286,-0.0114771257574544,0.4065239628448185,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0114771257574544
LAKHIMPUR,ASSAM,2017,2,2017Q2,10,1,1,1802.1967,0.1647544826070467,109930.0,7.497316313203979,-1.7972476058954523,0.1936687329046895,0.5426796411836761,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1936687329046895
LAKHIMPUR,ASSAM,2017,3,2017Q3,11,0,0,1931.1628,0.1575303400556245,110009.0,7.5663952762327185,-1.841809284073952,0.0690789630287396,-0.0445616781784996,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0690789630287396
LAKHIMPUR,ASSAM,2017,4,2017Q4,12,0,0,1880.5088,0.2011190702517827,110019.0,7.539829287141874,-1.5988982985502942,-0.0265659890908445,0.2429109855236579,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0265659890908445
LAKHIMPUR,ASSAM,2018,1,2018Q1,13,0,0,2034.1314,0.1797524988651275,110019.0,7.618315665816711,-1.7106265930588689,0.0784863786748371,-0.1117282945085744,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0784863786748371
LAKHIMPUR,ASSAM,2018,2,2018Q2,14,1,0,2038.3636,0.1836300094922383,110019.0,7.620393077384061,-1.689401405162266,0.0020774115673498,0.0212251878966025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0020774115673498
LAKHIMPUR,ASSAM,2018,3,2018Q3,15,1,1,2060.7382,0.1691477100054422,109969.0,7.631304692403768,-1.7710883368067067,0.0109116150197072,-0.0816869316444406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109116150197072
LAKHIMPUR,ASSAM,2018,4,2018Q4,16,0,0,2077.2804,0.1815634568532307,110019.0,7.639296099995781,-1.7006574576114557,0.0079914075920131,0.0704308791952512,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0079914075920131
LAKHIMPUR,ASSAM,2019,1,2019Q1,17,0,0,2244.3185,0.1694741894801457,110019.0,7.716602660937695,-1.7691713750659974,0.0773065609419134,-0.0685139174545419,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0773065609419134
LAKHIMPUR,ASSAM,2019,2,2019Q2,18,0,0,2273.2168,0.1850252300500869,110015.0,7.729391008376423,-1.6818729690373706,0.012788347438728,0.0872984060286268,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.012788347438728
LAKHIMPUR,ASSAM,2019,3,2019Q3,19,1,1,2414.3356,0.126457301278909,109596.0,7.789593521235272,-2.059973862402607,0.060202512858849,-0.3781008933652363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.060202512858849
LAKHIMPUR,ASSAM,2019,4,2019Q4,20,0,0,2427.3841,0.1802143255869547,110019.0,7.794981335713842,-1.708074828967643,0.0053878144785706,0.3518990334349638,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053878144785706
LAKHIMPUR,ASSAM,2020,1,2020Q1,21,0,0,2598.1099,0.173696865638097,107449.0,7.862924319241904,-1.7447030033991997,0.067942983528062,-0.0366281744315566,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.067942983528062
LAKHIMPUR,ASSAM,2020,2,2020Q2,22,1,1,2709.3038,0.1915348768234252,110013.0,7.904816010911672,-1.6474779633615972,0.0418916916697673,0.0972250400376024,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0418916916697673
LAKHIMPUR,ASSAM,2020,3,2020Q3,23,0,0,2719.4868,0.1341146876414616,109880.0,7.9085661138649535,-2.0016313231120413,0.0037501029532815,-0.354153359750444,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0037501029532815
LAKHIMPUR,ASSAM,2020,4,2020Q4,24,0,0,2683.465,0.2318365971247354,110019.0,7.895236731967984,-1.4574183713360784,-0.0133293818969697,0.5442129517759628,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0133293818969697
LAKHIMPUR,ASSAM,2021,1,2021Q1,25,0,0,2819.5665,0.2059532403945922,110019.0,7.944693030281986,-1.575262403047731,0.0494562983140021,-0.1178440317116522,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0494562983140021
LAKHIMPUR,ASSAM,2021,2,2021Q2,26,0,0,2790.3586,0.2193452566862106,109951.0,7.934283709697095,-1.512559614196719,-0.0104093205848903,0.0627027888510116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0104093205848903
LAKHIMPUR,ASSAM,2021,3,2021Q3,27,0,0,2859.0736,0.1305543656150499,109999.0,7.958602637748512,-2.028335086071184,0.0243189280514162,-0.5157754718744647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243189280514162
LAKHIMPUR,ASSAM,2021,4,2021Q4,28,0,0,2853.6037,0.2646420995394389,110019.0,7.956688303348405,-1.325605366638709,-0.0019143344001069,0.7027297194324746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019143344001069
LAKHIMPUR,ASSAM,2022,1,2022Q1,29,0,0,2980.5948,0.2512820611397425,110019.0,8.000213604133476,-1.3772075271719302,0.0435253007850713,-0.051602160533221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435253007850713
LAKHIMPUR,ASSAM,2022,2,2022Q2,30,0,0,3024.5911,0.2648033648729324,110019.0,8.014861756334557,-1.3249984733665214,0.0146481522010812,0.0522090538054087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146481522010812
LAKHIMPUR,ASSAM,2022,3,2022Q3,31,0,0,3216.7766,0.1781037847201029,110013.0,8.076445903141266,-1.719789838256541,0.0615841468067088,-0.3947913648900196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615841468067088
LAKHIMPUR,ASSAM,2022,4,2022Q4,32,0,0,3200.0386,0.253683179616928,110019.0,8.071230598628803,-1.367734939158113,-0.0052153045124629,0.352054899098428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0052153045124629
