district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits
ALIGARH,UTTAR PRADESH,2021,4,2021Q4,28,0,0,24047.454
ALIGARH,UTTAR PRADESH,2022,1,2022Q1,29,0,0,24739.4987
ALIGARH,UTTAR PRADESH,2022,2,2022Q2,30,0,0,24662.5062
ALIGARH,UTTAR PRADESH,2022,3,2022Q3,31,1,0,25275.728
ALIGARH,UTTAR PRADESH,2022,4,2022Q4,32,0,0,25738.9348
ALIGARH,UTTAR PRADESH,2023,1,2023Q1,33,0,0,24200.2986
ALIGARH,UTTAR PRADESH,2023,2,2023Q2,34,0,0,24782.1022
ALIGARH,UTTAR PRADESH,2023,3,2023Q3,35,0,0,26012.4741
ALIGARH,UTTAR PRADESH,2023,4,2023Q4,36,0,0,26806.7047
ALIGARH,UTTAR PRADESH,2024,1,2024Q1,37,0,0,27864.646
ALIGARH,UTTAR PRADESH,2024,2,2024Q2,38,0,0,27923.3635
ALIGARH,UTTAR PRADESH,2024,3,2024Q3,39,0,0,28533.0047
ALIGARH,UTTAR PRADESH,2024,4,2024Q4,40,0,0,29037.1769
ALIPURDUAR,WEST BENGAL,2015,1,2015Q1,1,0,0,
ALIPURDUAR,WEST BENGAL,2015,2,2015Q2,2,0,0,
ALIPURDUAR,WEST BENGAL,2015,3,2015Q3,3,0,0,1672.7646
ALIPURDUAR,WEST BENGAL,2015,4,2015Q4,4,0,0,1782.7933
ALIPURDUAR,WEST BENGAL,2016,1,2016Q1,5,0,0,1881.6021
ALIPURDUAR,WEST BENGAL,2016,2,2016Q2,6,0,0,2029.2
ALIPURDUAR,WEST BENGAL,2017,2,2017Q2,10,0,0,2640.881
ALIPURDUAR,WEST BENGAL,2017,3,2017Q3,11,0,0,2728.4544
ALIPURDUAR,WEST BENGAL,2017,4,2017Q4,12,0,0,2720.4384
ALIPURDUAR,WEST BENGAL,2018,1,2018Q1,13,0,0,2785.9182
ALIPURDUAR,WEST BENGAL,2018,2,2018Q2,14,0,0,2863.2782
ALIPURDUAR,WEST BENGAL,2018,3,2018Q3,15,0,0,2975.5326
ALIPURDUAR,WEST BENGAL,2018,4,2018Q4,16,0,0,2991.1873
ALIPURDUAR,WEST BENGAL,2019,1,2019Q1,17,0,0,3082.8543
ALIPURDUAR,WEST BENGAL,2019,2,2019Q2,18,0,0,3173.0274
ALIPURDUAR,WEST BENGAL,2019,3,2019Q3,19,1,0,3336.6425
ALIPURDUAR,WEST BENGAL,2019,4,2019Q4,20,0,0,3342.476
ALIPURDUAR,WEST BENGAL,2020,1,2020Q1,21,0,0,3438.0642
ALIPURDUAR,WEST BENGAL,2020,2,2020Q2,22,1,0,3659.5533
ALIPURDUAR,WEST BENGAL,2020,3,2020Q3,23,0,0,4434.1771
ALIPURDUAR,WEST BENGAL,2020,4,2020Q4,24,0,0,4385.3113
ALIPURDUAR,WEST BENGAL,2021,1,2021Q1,25,0,0,7044.6325
ALIPURDUAR,WEST BENGAL,2021,2,2021Q2,26,1,0,6276.0309
ALIPURDUAR,WEST BENGAL,2021,3,2021Q3,27,0,0,6145.8234
ALIPURDUAR,WEST BENGAL,2021,4,2021Q4,28,0,0,5337.2849
ALIPURDUAR,WEST BENGAL,2022,1,2022Q1,29,0,0,5592.0206
ALIPURDUAR,WEST BENGAL,2022,2,2022Q2,30,0,0,5447.9326
ALIPURDUAR,WEST BENGAL,2022,3,2022Q3,31,0,0,5950.8489
ALIPURDUAR,WEST BENGAL,2022,4,2022Q4,32,0,0,5873.5388
ALIPURDUAR,WEST BENGAL,2023,1,2023Q1,33,0,0,5376.540000000001
ALIPURDUAR,WEST BENGAL,2023,2,2023Q2,34,0,0,5681.5097000000005
ALIPURDUAR,WEST BENGAL,2023,3,2023Q3,35,0,0,5472.3107
ALIPURDUAR,WEST BENGAL,2023,4,2023Q4,36,0,0,5523.6594000000005
ALIPURDUAR,WEST BENGAL,2024,1,2024Q1,37,0,0,5622.5724
ALIPURDUAR,WEST BENGAL,2024,2,2024Q2,38,0,0,5797.7835
ALIPURDUAR,WEST BENGAL,2024,3,2024Q3,39,0,0,6719.189899999999
ALIPURDUAR,WEST BENGAL,2024,4,2024Q4,40,0,0,7152.469999999999
ALIRAJPUR,MADHYA PRADESH,2015,1,2015Q1,1,0,0,635.8628
ALIRAJPUR,MADHYA PRADESH,2015,2,2015Q2,2,0,0,630.4671
ALIRAJPUR,MADHYA PRADESH,2015,3,2015Q3,3,0,0,637.6789
ALIRAJPUR,MADHYA PRADESH,2015,4,2015Q4,4,0,0,649.2411
ALIRAJPUR,MADHYA PRADESH,2016,1,2016Q1,5,0,0,684.812
ALIRAJPUR,MADHYA PRADESH,2016,2,2016Q2,6,0,0,690.4817
ALIRAJPUR,MADHYA PRADESH,2017,2,2017Q2,10,0,0,935.64
ALIRAJPUR,MADHYA PRADESH,2017,3,2017Q3,11,0,0,951.9316
ALIRAJPUR,MADHYA PRADESH,2017,4,2017Q4,12,0,0,944.5028
ALIRAJPUR,MADHYA PRADESH,2018,1,2018Q1,13,0,0,968.573
ALIRAJPUR,MADHYA PRADESH,2018,2,2018Q2,14,0,0,973.5325
ALIRAJPUR,MADHYA PRADESH,2018,3,2018Q3,15,0,0,1004.2478
ALIRAJPUR,MADHYA PRADESH,2018,4,2018Q4,16,0,0,999.9324
ALIRAJPUR,MADHYA PRADESH,2019,1,2019Q1,17,0,0,1035.6095
ALIRAJPUR,MADHYA PRADESH,2019,2,2019Q2,18,0,0,1047.1752
ALIRAJPUR,MADHYA PRADESH,2019,3,2019Q3,19,0,0,1084.2979
ALIRAJPUR,MADHYA PRADESH,2019,4,2019Q4,20,0,0,1073.2313
ALIRAJPUR,MADHYA PRADESH,2020,1,2020Q1,21,0,0,1199.6574
ALIRAJPUR,MADHYA PRADESH,2020,2,2020Q2,22,1,0,1187.7921
ALIRAJPUR,MADHYA PRADESH,2020,3,2020Q3,23,0,0,1218.9683
ALIRAJPUR,MADHYA PRADESH,2020,4,2020Q4,24,0,0,1206.8078
ALIRAJPUR,MADHYA PRADESH,2021,1,2021Q1,25,0,0,1291.6847
ALIRAJPUR,MADHYA PRADESH,2021,2,2021Q2,26,0,0,1292.4599
ALIRAJPUR,MADHYA PRADESH,2021,3,2021Q3,27,0,0,1300.9957
ALIRAJPUR,MADHYA PRADESH,2021,4,2021Q4,28,0,0,1287.9065
ALIRAJPUR,MADHYA PRADESH,2022,1,2022Q1,29,0,0,1337.0117
ALIRAJPUR,MADHYA PRADESH,2022,2,2022Q2,30,1,0,1303.1162
ALIRAJPUR,MADHYA PRADESH,2022,3,2022Q3,31,0,0,1346.2617
ALIRAJPUR,MADHYA PRADESH,2022,4,2022Q4,32,0,0,1352.4974
ALIRAJPUR,MADHYA PRADESH,2023,1,2023Q1,33,0,0,1112.9964
ALIRAJPUR,MADHYA PRADESH,2023,2,2023Q2,34,0,0,1130.8968
ALIRAJPUR,MADHYA PRADESH,2023,3,2023Q3,35,0,0,1195.458
ALIRAJPUR,MADHYA PRADESH,2023,4,2023Q4,36,0,0,1155.3266
ALIRAJPUR,MADHYA PRADESH,2024,1,2024Q1,37,0,0,1269.9493
ALIRAJPUR,MADHYA PRADESH,2024,2,2024Q2,38,0,0,1230.999
ALIRAJPUR,MADHYA PRADESH,2024,3,2024Q3,39,0,0,1246.6709
ALIRAJPUR,MADHYA PRADESH,2024,4,2024Q4,40,0,0,1269.7742
ALMORA,UTTARAKHAND,2015,1,2015Q1,1,0,0,3015.0533
ALMORA,UTTARAKHAND,2015,2,2015Q2,2,0,0,3023.9347
ALMORA,UTTARAKHAND,2015,3,2015Q3,3,1,0,3132.8527
ALMORA,UTTARAKHAND,2015,4,2015Q4,4,0,0,3223.0718
ALMORA,UTTARAKHAND,2016,1,2016Q1,5,0,0,3402.5918
ALMORA,UTTARAKHAND,2016,2,2016Q2,6,0,0,3412.396
ALMORA,UTTARAKHAND,2017,2,2017Q2,10,0,0,4183.2659
ALMORA,UTTARAKHAND,2017,3,2017Q3,11,0,0,4377.6462
ALMORA,UTTARAKHAND,2017,4,2017Q4,12,0,0,4342.0224
ALMORA,UTTARAKHAND,2018,1,2018Q1,13,0,0,4474.5859
ALMORA,UTTARAKHAND,2018,2,2018Q2,14,0,0,4528.3691
ALMORA,UTTARAKHAND,2018,3,2018Q3,15,0,0,4695.9067
ALMORA,UTTARAKHAND,2018,4,2018Q4,16,0,0,4789.8572
ALMORA,UTTARAKHAND,2019,1,2019Q1,17,0,0,4835.2135
ALMORA,UTTARAKHAND,2019,2,2019Q2,18,0,0,4862.9144
ALMORA,UTTARAKHAND,2019,3,2019Q3,19,0,0,5177.8188
ALMORA,UTTARAKHAND,2019,4,2019Q4,20,0,0,5249.4865
ALMORA,UTTARAKHAND,2020,1,2020Q1,21,0,0,5363.3628
ALMORA,UTTARAKHAND,2020,2,2020Q2,22,0,0,5612.0399
ALMORA,UTTARAKHAND,2020,3,2020Q3,23,0,0,5748.2295
ALMORA,UTTARAKHAND,2020,4,2020Q4,24,0,0,5758.8698
ALMORA,UTTARAKHAND,2021,1,2021Q1,25,0,0,5791.3153
ALMORA,UTTARAKHAND,2021,2,2021Q2,26,1,0,6043.8411
ALMORA,UTTARAKHAND,2021,3,2021Q3,27,0,0,6091.4824
ALMORA,UTTARAKHAND,2021,4,2021Q4,28,0,0,6181.5715
ALMORA,UTTARAKHAND,2022,1,2022Q1,29,0,0,6352.7202
ALMORA,UTTARAKHAND,2022,2,2022Q2,30,0,0,6397.5854
ALMORA,UTTARAKHAND,2022,3,2022Q3,31,1,0,6463.2043
ALMORA,UTTARAKHAND,2022,4,2022Q4,32,0,0,6548.7316
ALMORA,UTTARAKHAND,2023,1,2023Q1,33,0,0,6168.100399999999
ALMORA,UTTARAKHAND,2023,2,2023Q2,34,1,0,6256.4115
ALMORA,UTTARAKHAND,2023,3,2023Q3,35,0,0,6455.557
ALMORA,UTTARAKHAND,2023,4,2023Q4,36,0,0,6529.6434
ALMORA,UTTARAKHAND,2024,1,2024Q1,37,0,0,6663.2611
ALMORA,UTTARAKHAND,2024,2,2024Q2,38,0,0,6691.1717
ALMORA,UTTARAKHAND,2024,3,2024Q3,39,0,0,6883.0789
ALMORA,UTTARAKHAND,2024,4,2024Q4,40,0,0,6893.3231
ALWAR,RAJASTHAN,2015,1,2015Q1,1,0,0,10635.0085
ALWAR,RAJASTHAN,2015,2,2015Q2,2,0,0,10471.7505
ALWAR,RAJASTHAN,2015,3,2015Q3,3,1,0,10796.7825
ALWAR,RAJASTHAN,2015,4,2015Q4,4,0,0,11132.3406
ALWAR,RAJASTHAN,2016,1,2016Q1,5,0,0,11743.5154
ALWAR,RAJASTHAN,2016,2,2016Q2,6,0,0,11669.762
ALWAR,RAJASTHAN,2017,2,2017Q2,10,0,0,14406.7037
ALWAR,RAJASTHAN,2017,3,2017Q3,11,0,0,14751.581
ALWAR,RAJASTHAN,2017,4,2017Q4,12,0,0,15472.9078
ALWAR,RAJASTHAN,2018,1,2018Q1,13,0,0,15949.7526
ALWAR,RAJASTHAN,2018,2,2018Q2,14,0,0,16426.4732
ALWAR,RAJASTHAN,2018,3,2018Q3,15,1,0,16974.2543
ALWAR,RAJASTHAN,2018,4,2018Q4,16,0,0,17789.1486
ALWAR,RAJASTHAN,2019,1,2019Q1,17,0,0,18242.3586
ALWAR,RAJASTHAN,2019,2,2019Q2,18,0,0,18593.6353
ALWAR,RAJASTHAN,2019,3,2019Q3,19,0,0,19516.3712
ALWAR,RAJASTHAN,2019,4,2019Q4,20,0,0,20239.4802
ALWAR,RAJASTHAN,2020,1,2020Q1,21,0,0,20930.3446
ALWAR,RAJASTHAN,2020,2,2020Q2,22,0,0,21269.9475
ALWAR,RAJASTHAN,2020,3,2020Q3,23,0,0,22559.193
ALWAR,RAJASTHAN,2020,4,2020Q4,24,0,0,23049.618
ALWAR,RAJASTHAN,2021,1,2021Q1,25,0,0,23696.3506
ALWAR,RAJASTHAN,2021,2,2021Q2,26,0,0,24020.9657
ALWAR,RAJASTHAN,2021,3,2021Q3,27,0,0,24715.0367
ALWAR,RAJASTHAN,2021,4,2021Q4,28,0,0,26339.0092
ALWAR,RAJASTHAN,2022,1,2022Q1,29,0,0,26160.7115
ALWAR,RAJASTHAN,2022,2,2022Q2,30,0,0,26822.8596
ALWAR,RAJASTHAN,2022,3,2022Q3,31,0,0,28083.7704
ALWAR,RAJASTHAN,2022,4,2022Q4,32,0,0,27717.5098
ALWAR,RAJASTHAN,2023,1,2023Q1,33,0,0,26285.7829
ALWAR,RAJASTHAN,2023,2,2023Q2,34,0,0,26834.7564
ALWAR,RAJASTHAN,2023,3,2023Q3,35,0,0,27972.0613
ALWAR,RAJASTHAN,2023,4,2023Q4,36,0,0,15086.8746
ALWAR,RAJASTHAN,2024,1,2024Q1,37,0,0,15578.8319
ALWAR,RAJASTHAN,2024,2,2024Q2,38,0,0,15766.4673
ALWAR,RAJASTHAN,2024,3,2024Q3,39,0,0,16204.1185
ALWAR,RAJASTHAN,2024,4,2024Q4,40,0,0,16565.5176
AMBALA,HARYANA,2015,1,2015Q1,1,0,0,10748.2823
AMBALA,HARYANA,2015,2,2015Q2,2,0,0,10957.4062
AMBALA,HARYANA,2015,3,2015Q3,3,1,0,11202.0128
AMBALA,HARYANA,2015,4,2015Q4,4,0,0,11645.2269
AMBALA,HARYANA,2016,1,2016Q1,5,0,0,12209.6469
AMBALA,HARYANA,2016,2,2016Q2,6,0,0,12361.9949
AMBALA,HARYANA,2017,2,2017Q2,10,0,0,14822.7202
AMBALA,HARYANA,2017,3,2017Q3,11,0,0,15186.2563
AMBALA,HARYANA,2017,4,2017Q4,12,0,0,15534.0121
AMBALA,HARYANA,2018,1,2018Q1,13,0,0,15641.3954
AMBALA,HARYANA,2018,2,2018Q2,14,0,0,16158.24
AMBALA,HARYANA,2018,3,2018Q3,15,1,0,16535.6377
AMBALA,HARYANA,2018,4,2018Q4,16,0,0,17010.2338
AMBALA,HARYANA,2019,1,2019Q1,17,0,0,17291.1608
AMBALA,HARYANA,2019,2,2019Q2,18,0,0,18333.1884
AMBALA,HARYANA,2019,3,2019Q3,19,0,0,18856.2468
AMBALA,HARYANA,2019,4,2019Q4,20,0,0,19428.2497
AMBALA,HARYANA,2020,1,2020Q1,21,0,0,19364.7644
AMBALA,HARYANA,2020,2,2020Q2,22,0,0,20027.1578
AMBALA,HARYANA,2020,3,2020Q3,23,0,0,20540.5756
AMBALA,HARYANA,2020,4,2020Q4,24,0,0,21403.9308
AMBALA,HARYANA,2021,1,2021Q1,25,0,0,21611.8631
AMBALA,HARYANA,2021,2,2021Q2,26,0,0,22499.1808
AMBALA,HARYANA,2021,3,2021Q3,27,0,0,22650.5593
AMBALA,HARYANA,2021,4,2021Q4,28,0,0,23404.125
AMBALA,HARYANA,2022,1,2022Q1,29,0,0,23851.1637
AMBALA,HARYANA,2022,2,2022Q2,30,0,0,24697.8201
AMBALA,HARYANA,2022,3,2022Q3,31,0,0,25321.5993
AMBALA,HARYANA,2022,4,2022Q4,32,0,0,26376.5204
AMBALA,HARYANA,2023,1,2023Q1,33,0,0,26429.2357
AMBALA,HARYANA,2023,2,2023Q2,34,0,0,27533.4202
AMBALA,HARYANA,2023,3,2023Q3,35,0,0,28629.2153
AMBALA,HARYANA,2023,4,2023Q4,36,0,0,29673.4239
AMBALA,HARYANA,2024,1,2024Q1,37,0,0,30238.3954
AMBALA,HARYANA,2024,2,2024Q2,38,0,0,31145.0772
AMBALA,HARYANA,2024,3,2024Q3,39,0,0,31860.8076
AMBALA,HARYANA,2024,4,2024Q4,40,0,0,32213.5195
AMBEDKAR NAGAR,UTTAR PRADESH,2015,1,2015Q1,1,0,0,3643.9958
AMBEDKAR NAGAR,UTTAR PRADESH,2015,2,2015Q2,2,0,0,3569.2474
AMBEDKAR NAGAR,UTTAR PRADESH,2015,3,2015Q3,3,1,0,3728.1106
AMBEDKAR NAGAR,UTTAR PRADESH,2015,4,2015Q4,4,0,0,3818.4384
AMBEDKAR NAGAR,UTTAR PRADESH,2016,1,2016Q1,5,0,0,4201.8703
AMBEDKAR NAGAR,UTTAR PRADESH,2016,2,2016Q2,6,0,0,4185.3408
AMBEDKAR NAGAR,UTTAR PRADESH,2017,2,2017Q2,10,0,0,5067.2327
AMBEDKAR NAGAR,UTTAR PRADESH,2017,3,2017Q3,11,1,1,5316.9581
AMBEDKAR NAGAR,UTTAR PRADESH,2017,4,2017Q4,12,0,0,5424.5199
AMBEDKAR NAGAR,UTTAR PRADESH,2018,1,2018Q1,13,0,0,5762.0783
AMBEDKAR NAGAR,UTTAR PRADESH,2018,2,2018Q2,14,0,0,5650.004
AMBEDKAR NAGAR,UTTAR PRADESH,2018,3,2018Q3,15,1,0,5828.4064
AMBEDKAR NAGAR,UTTAR PRADESH,2018,4,2018Q4,16,0,0,5931.4565
AMBEDKAR NAGAR,UTTAR PRADESH,2019,1,2019Q1,17,0,0,6228.9185
AMBEDKAR NAGAR,UTTAR PRADESH,2019,2,2019Q2,18,0,0,6088.8979
AMBEDKAR NAGAR,UTTAR PRADESH,2019,3,2019Q3,19,0,0,6269.7823
AMBEDKAR NAGAR,UTTAR PRADESH,2019,4,2019Q4,20,0,0,6420.3531
AMBEDKAR NAGAR,UTTAR PRADESH,2020,1,2020Q1,21,0,0,7163.8892
AMBEDKAR NAGAR,UTTAR PRADESH,2020,2,2020Q2,22,1,0,6899.5024
AMBEDKAR NAGAR,UTTAR PRADESH,2020,3,2020Q3,23,0,0,7110.9789
AMBEDKAR NAGAR,UTTAR PRADESH,2020,4,2020Q4,24,0,0,7118.0554
AMBEDKAR NAGAR,UTTAR PRADESH,2021,1,2021Q1,25,0,0,7535.2444
AMBEDKAR NAGAR,UTTAR PRADESH,2021,2,2021Q2,26,1,0,7317.9889
AMBEDKAR NAGAR,UTTAR PRADESH,2021,3,2021Q3,27,0,0,7538.0135
AMBEDKAR NAGAR,UTTAR PRADESH,2021,4,2021Q4,28,0,0,7551.6378
AMBEDKAR NAGAR,UTTAR PRADESH,2022,1,2022Q1,29,0,0,7826.1222
AMBEDKAR NAGAR,UTTAR PRADESH,2022,2,2022Q2,30,0,0,7574.5193
AMBEDKAR NAGAR,UTTAR PRADESH,2022,3,2022Q3,31,1,0,7784.5803
AMBEDKAR NAGAR,UTTAR PRADESH,2022,4,2022Q4,32,0,0,7865.2447
AMBEDKAR NAGAR,UTTAR PRADESH,2023,1,2023Q1,33,0,0,7195.5481
AMBEDKAR NAGAR,UTTAR PRADESH,2023,2,2023Q2,34,0,0,7093.3058
AMBEDKAR NAGAR,UTTAR PRADESH,2023,3,2023Q3,35,0,0,7297.506499999999
AMBEDKAR NAGAR,UTTAR PRADESH,2023,4,2023Q4,36,0,0,7390.8715
AMBEDKAR NAGAR,UTTAR PRADESH,2024,1,2024Q1,37,0,0,7969.6408
AMBEDKAR NAGAR,UTTAR PRADESH,2024,2,2024Q2,38,0,0,7851.335599999999
AMBEDKAR NAGAR,UTTAR PRADESH,2024,3,2024Q3,39,0,0,8199.8519
AMBEDKAR NAGAR,UTTAR PRADESH,2024,4,2024Q4,40,0,0,8388.1023
AMETHI,UTTAR PRADESH,2015,1,2015Q1,1,0,0,3867.9379
AMETHI,UTTAR PRADESH,2015,2,2015Q2,2,0,0,3699.3747
AMETHI,UTTAR PRADESH,2015,3,2015Q3,3,1,0,4000.8865
AMETHI,UTTAR PRADESH,2015,4,2015Q4,4,0,0,4115.5084
AMETHI,UTTAR PRADESH,2016,1,2016Q1,5,0,0,4536.9587
AMETHI,UTTAR PRADESH,2016,2,2016Q2,6,0,0,4462.973
AMETHI,UTTAR PRADESH,2017,2,2017Q2,10,0,0,5228.3906
AMETHI,UTTAR PRADESH,2017,3,2017Q3,11,0,0,5526.1429
AMETHI,UTTAR PRADESH,2017,4,2017Q4,12,0,0,5629.5061
AMETHI,UTTAR PRADESH,2018,1,2018Q1,13,0,0,5893.2215
AMETHI,UTTAR PRADESH,2018,2,2018Q2,14,0,0,5846.8113
AMETHI,UTTAR PRADESH,2018,3,2018Q3,15,1,0,6124.4234
AMETHI,UTTAR PRADESH,2018,4,2018Q4,16,0,0,6133.852
AMETHI,UTTAR PRADESH,2019,1,2019Q1,17,0,0,6311.3821
AMETHI,UTTAR PRADESH,2019,2,2019Q2,18,0,0,6205.501
AMETHI,UTTAR PRADESH,2019,3,2019Q3,19,0,0,6378.3706
AMETHI,UTTAR PRADESH,2019,4,2019Q4,20,0,0,6486.7744
AMETHI,UTTAR PRADESH,2020,1,2020Q1,21,0,0,6580.1848
AMETHI,UTTAR PRADESH,2020,2,2020Q2,22,1,0,6771.3541
AMETHI,UTTAR PRADESH,2020,3,2020Q3,23,0,0,7010.397
AMETHI,UTTAR PRADESH,2020,4,2020Q4,24,0,0,7016.3465
AMETHI,UTTAR PRADESH,2021,1,2021Q1,25,0,0,7537.7153
AMETHI,UTTAR PRADESH,2021,2,2021Q2,26,1,0,7548.2593
AMETHI,UTTAR PRADESH,2021,3,2021Q3,27,0,0,7852.6376
AMETHI,UTTAR PRADESH,2021,4,2021Q4,28,0,0,7876.8126
AMETHI,UTTAR PRADESH,2022,1,2022Q1,29,0,0,8372.9534
AMETHI,UTTAR PRADESH,2022,2,2022Q2,30,0,0,8368.4316
AMETHI,UTTAR PRADESH,2022,3,2022Q3,31,1,0,8342.576
AMETHI,UTTAR PRADESH,2022,4,2022Q4,32,0,0,8456.0173
AMETHI,UTTAR PRADESH,2023,1,2023Q1,33,0,0,7120.4668
AMETHI,UTTAR PRADESH,2023,2,2023Q2,34,0,0,7074.0868
AMETHI,UTTAR PRADESH,2023,3,2023Q3,35,0,0,7252.8756
AMETHI,UTTAR PRADESH,2023,4,2023Q4,36,0,0,7363.387199999999
AMETHI,UTTAR PRADESH,2024,1,2024Q1,37,0,0,7817.263999999999
AMETHI,UTTAR PRADESH,2024,2,2024Q2,38,0,0,7695.951800000001
AMETHI,UTTAR PRADESH,2024,3,2024Q3,39,0,0,7905.5872
AMETHI,UTTAR PRADESH,2024,4,2024Q4,40,0,0,7909.581700000001
AMRAVATI,MAHARASHTRA,2015,1,2015Q1,1,0,0,7966.0782
AMRAVATI,MAHARASHTRA,2015,2,2015Q2,2,0,0,7942.5541
AMRAVATI,MAHARASHTRA,2015,3,2015Q3,3,0,0,8017.5984
AMRAVATI,MAHARASHTRA,2015,4,2015Q4,4,0,0,8314.5826
AMRAVATI,MAHARASHTRA,2016,1,2016Q1,5,0,0,9073.626
AMRAVATI,MAHARASHTRA,2016,2,2016Q2,6,0,0,9083.6613
AMRAVATI,MAHARASHTRA,2017,2,2017Q2,10,0,0,10863.6554
AMRAVATI,MAHARASHTRA,2017,3,2017Q3,11,0,0,11065.2758
AMRAVATI,MAHARASHTRA,2017,4,2017Q4,12,0,0,11370.69
AMRAVATI,MAHARASHTRA,2018,1,2018Q1,13,0,0,11919.1565
AMRAVATI,MAHARASHTRA,2018,2,2018Q2,14,1,0,12130.8857
AMRAVATI,MAHARASHTRA,2018,3,2018Q3,15,0,0,12286.4555
AMRAVATI,MAHARASHTRA,2018,4,2018Q4,16,0,0,12707.8658
AMRAVATI,MAHARASHTRA,2019,1,2019Q1,17,0,0,13682.9266
AMRAVATI,MAHARASHTRA,2019,2,2019Q2,18,0,0,13559.8051
AMRAVATI,MAHARASHTRA,2019,3,2019Q3,19,1,0,14011.4113
AMRAVATI,MAHARASHTRA,2019,4,2019Q4,20,0,0,14475.0951
AMRAVATI,MAHARASHTRA,2020,1,2020Q1,21,0,0,15576.4313
AMRAVATI,MAHARASHTRA,2020,2,2020Q2,22,1,0,15433.0162
AMRAVATI,MAHARASHTRA,2020,3,2020Q3,23,0,0,16173.601
AMRAVATI,MAHARASHTRA,2020,4,2020Q4,24,0,0,16430.9541
AMRAVATI,MAHARASHTRA,2021,1,2021Q1,25,0,0,17482.736
AMRAVATI,MAHARASHTRA,2021,2,2021Q2,26,1,0,17261.7038
AMRAVATI,MAHARASHTRA,2021,3,2021Q3,27,0,0,17284.9107
AMRAVATI,MAHARASHTRA,2021,4,2021Q4,28,0,0,17854.1843
AMRAVATI,MAHARASHTRA,2022,1,2022Q1,29,0,0,18439.7005
AMRAVATI,MAHARASHTRA,2022,2,2022Q2,30,0,0,18362.6494
AMRAVATI,MAHARASHTRA,2022,3,2022Q3,31,0,0,18703.6042
AMRAVATI,MAHARASHTRA,2022,4,2022Q4,32,0,0,18736.3378
AMRAVATI,MAHARASHTRA,2023,1,2023Q1,33,0,0,19322.8292
AMRAVATI,MAHARASHTRA,2023,2,2023Q2,34,1,0,19882.7795
AMRAVATI,MAHARASHTRA,2023,3,2023Q3,35,0,0,20289.7909
AMRAVATI,MAHARASHTRA,2023,4,2023Q4,36,0,0,20656.5895
AMRAVATI,MAHARASHTRA,2024,1,2024Q1,37,0,0,21961.8321
AMRAVATI,MAHARASHTRA,2024,2,2024Q2,38,0,0,22018.4922
AMRAVATI,MAHARASHTRA,2024,3,2024Q3,39,1,0,22504.1163
AMRAVATI,MAHARASHTRA,2024,4,2024Q4,40,0,0,22254.7197
AMRELI,GUJARAT,2015,1,2015Q1,1,0,0,4093.6207
AMRELI,GUJARAT,2015,2,2015Q2,2,1,1,4194.9016
AMRELI,GUJARAT,2015,3,2015Q3,3,0,0,4307.8348
AMRELI,GUJARAT,2015,4,2015Q4,4,0,0,4429.2846
AMRELI,GUJARAT,2016,1,2016Q1,5,0,0,4526.314
AMRELI,GUJARAT,2016,2,2016Q2,6,0,0,4650.1255
AMRELI,GUJARAT,2017,2,2017Q2,10,1,0,5608.1251
AMRELI,GUJARAT,2017,3,2017Q3,11,0,0,5680.7997
AMRELI,GUJARAT,2017,4,2017Q4,12,0,0,5709.3873
AMRELI,GUJARAT,2018,1,2018Q1,13,0,0,5938.7883
AMRELI,GUJARAT,2018,2,2018Q2,14,1,0,6006.378
AMRELI,GUJARAT,2018,3,2018Q3,15,0,0,6155.5978
AMRELI,GUJARAT,2018,4,2018Q4,16,0,0,6167.2709
AMRELI,GUJARAT,2019,1,2019Q1,17,0,0,6387.2858
AMRELI,GUJARAT,2019,2,2019Q2,18,0,0,6388.8146
AMRELI,GUJARAT,2019,3,2019Q3,19,0,0,6657.4292
AMRELI,GUJARAT,2019,4,2019Q4,20,0,0,6817.9806
AMRELI,GUJARAT,2020,1,2020Q1,21,0,0,10239.6802
AMRELI,GUJARAT,2020,2,2020Q2,22,1,0,6930.1482
AMRELI,GUJARAT,2020,3,2020Q3,23,0,0,7262.4886
AMRELI,GUJARAT,2020,4,2020Q4,24,0,0,7379.1371
AMRELI,GUJARAT,2021,1,2021Q1,25,0,0,7730.3178
AMRELI,GUJARAT,2021,2,2021Q2,26,1,0,7858.4282
AMRELI,GUJARAT,2021,3,2021Q3,27,0,0,8064.3838
AMRELI,GUJARAT,2021,4,2021Q4,28,0,0,8048.0114
AMRELI,GUJARAT,2022,1,2022Q1,29,0,0,8307.8161
AMRELI,GUJARAT,2022,2,2022Q2,30,1,0,8533.0293
AMRELI,GUJARAT,2022,3,2022Q3,31,0,0,8750.7752
AMRELI,GUJARAT,2022,4,2022Q4,32,0,0,8667.6588
AMRELI,GUJARAT,2023,1,2023Q1,33,0,0,8498.2104
AMRELI,GUJARAT,2023,2,2023Q2,34,1,0,8639.491399999999
AMRELI,GUJARAT,2023,3,2023Q3,35,0,0,8916.401899999999
AMRELI,GUJARAT,2023,4,2023Q4,36,0,0,8908.2961
AMRELI,GUJARAT,2024,1,2024Q1,37,0,0,9223.8291
AMRELI,GUJARAT,2024,2,2024Q2,38,0,0,9268.7058
AMRELI,GUJARAT,2024,3,2024Q3,39,1,0,9680.3683
