district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits
Karnal,Haryana,2023,2,2023Q2,34,0,0,23951.4644
Karnal,Haryana,2023,3,2023Q3,35,0,0,24440.2146
Karnal,Haryana,2023,4,2023Q4,36,0,0,24655.438
Karnal,Haryana,2024,1,2024Q1,37,0,0,25282.4239
Karnal,Haryana,2024,2,2024Q2,38,0,0,25707.5485
Karnal,Haryana,2024,3,2024Q3,39,0,0,26378.7454
Karnal,Haryana,2024,4,2024Q4,40,0,0,26517.3879
Kurukshetra,Haryana,2015,1,2015Q1,1,0,0,199.0
Kurukshetra,Haryana,2015,2,2015Q2,2,0,0,201.0
Kurukshetra,Haryana,2015,3,2015Q3,3,1,0,202.0
Kurukshetra,Haryana,2015,4,2015Q4,4,0,0,205.0
Kurukshetra,Haryana,2016,1,2016Q1,5,0,0,209.0
Kurukshetra,Haryana,2016,2,2016Q2,6,0,0,212.0
Kurukshetra,Haryana,2016,3,2016Q3,7,0,0,
Kurukshetra,Haryana,2016,4,2016Q4,8,0,0,
Kurukshetra,Haryana,2017,1,2017Q1,9,0,0,
Kurukshetra,Haryana,2017,2,2017Q2,10,0,0,228.0
Kurukshetra,Haryana,2017,3,2017Q3,11,0,0,228.0
Kurukshetra,Haryana,2017,4,2017Q4,12,0,0,225.0
Kurukshetra,Haryana,2018,1,2018Q1,13,0,0,224.0
Kurukshetra,Haryana,2018,2,2018Q2,14,0,0,225.0
Kurukshetra,Haryana,2018,3,2018Q3,15,1,0,225.0
Kurukshetra,Haryana,2018,4,2018Q4,16,0,0,225.0
Kurukshetra,Haryana,2019,1,2019Q1,17,0,0,226.0
Kurukshetra,Haryana,2019,2,2019Q2,18,0,0,228.0
Kurukshetra,Haryana,2019,3,2019Q3,19,0,0,231.0
Kurukshetra,Haryana,2019,4,2019Q4,20,0,0,230.0
Kurukshetra,Haryana,2020,1,2020Q1,21,0,0,231.0
Kurukshetra,Haryana,2020,2,2020Q2,22,0,0,229.0
Kurukshetra,Haryana,2020,3,2020Q3,23,0,0,231.0
Kurukshetra,Haryana,2020,4,2020Q4,24,0,0,230.0
Kurukshetra,Haryana,2021,1,2021Q1,25,0,0,230.0
Kurukshetra,Haryana,2021,2,2021Q2,26,0,0,230.0
Kurukshetra,Haryana,2021,3,2021Q3,27,0,0,226.0
Kurukshetra,Haryana,2021,4,2021Q4,28,0,0,227.0
Kurukshetra,Haryana,2022,1,2022Q1,29,0,0,229.0
Kurukshetra,Haryana,2022,2,2022Q2,30,0,0,230.0
Kurukshetra,Haryana,2022,3,2022Q3,31,0,0,229.0
Kurukshetra,Haryana,2022,4,2022Q4,32,0,0,232.0
Kurukshetra,Haryana,2023,1,2023Q1,33,0,0,15839.0892
Kurukshetra,Haryana,2023,2,2023Q2,34,0,0,16388.6932
Kurukshetra,Haryana,2023,3,2023Q3,35,0,0,16806.2319
Kurukshetra,Haryana,2023,4,2023Q4,36,0,0,17280.1255
Kurukshetra,Haryana,2024,1,2024Q1,37,0,0,17431.511400000003
Kurukshetra,Haryana,2024,2,2024Q2,38,0,0,17895.3473
Kurukshetra,Haryana,2024,3,2024Q3,39,0,0,18316.7839
Kurukshetra,Haryana,2024,4,2024Q4,40,0,0,19055.836
Mahendragarh,Haryana,2015,1,2015Q1,1,0,0,113.0
Mahendragarh,Haryana,2015,2,2015Q2,2,0,0,115.0
Mahendragarh,Haryana,2015,3,2015Q3,3,1,0,117.0
Mahendragarh,Haryana,2015,4,2015Q4,4,0,0,118.0
Mahendragarh,Haryana,2016,1,2016Q1,5,0,0,119.0
Mahendragarh,Haryana,2016,2,2016Q2,6,0,0,119.0
Mahendragarh,Haryana,2016,3,2016Q3,7,0,0,
Mahendragarh,Haryana,2016,4,2016Q4,8,0,0,
Mahendragarh,Haryana,2017,1,2017Q1,9,0,0,
Mahendragarh,Haryana,2017,2,2017Q2,10,0,0,124.0
Mahendragarh,Haryana,2017,3,2017Q3,11,0,0,123.0
Mahendragarh,Haryana,2017,4,2017Q4,12,0,0,124.0
Mahendragarh,Haryana,2018,1,2018Q1,13,0,0,124.0
Mahendragarh,Haryana,2018,2,2018Q2,14,0,0,124.0
Mahendragarh,Haryana,2018,3,2018Q3,15,1,0,124.0
Mahendragarh,Haryana,2018,4,2018Q4,16,0,0,126.0
Mahendragarh,Haryana,2019,1,2019Q1,17,0,0,127.0
Mahendragarh,Haryana,2019,2,2019Q2,18,0,0,128.0
Mahendragarh,Haryana,2019,3,2019Q3,19,0,0,128.0
Mahendragarh,Haryana,2019,4,2019Q4,20,0,0,128.0
Mahendragarh,Haryana,2020,1,2020Q1,21,0,0,128.0
Mahendragarh,Haryana,2020,2,2020Q2,22,0,0,128.0
Mahendragarh,Haryana,2020,3,2020Q3,23,0,0,129.0
Mahendragarh,Haryana,2020,4,2020Q4,24,0,0,129.0
Mahendragarh,Haryana,2021,1,2021Q1,25,0,0,126.0
Mahendragarh,Haryana,2021,2,2021Q2,26,0,0,126.0
Mahendragarh,Haryana,2021,3,2021Q3,27,0,0,127.0
Mahendragarh,Haryana,2021,4,2021Q4,28,0,0,127.0
Mahendragarh,Haryana,2022,1,2022Q1,29,0,0,127.0
Mahendragarh,Haryana,2022,2,2022Q2,30,0,0,130.0
Mahendragarh,Haryana,2022,3,2022Q3,31,0,0,130.0
Mahendragarh,Haryana,2022,4,2022Q4,32,0,0,132.0
Mahendragarh,Haryana,2023,1,2023Q1,33,0,0,7480.5613
Mahendragarh,Haryana,2023,2,2023Q2,34,0,0,8028.519
Mahendragarh,Haryana,2023,3,2023Q3,35,0,0,8376.247599999999
Mahendragarh,Haryana,2023,4,2023Q4,36,0,0,8498.233199999999
Mahendragarh,Haryana,2024,1,2024Q1,37,0,0,8546.456900000001
Mahendragarh,Haryana,2024,2,2024Q2,38,0,0,9190.6024
Mahendragarh,Haryana,2024,3,2024Q3,39,0,0,9482.8242
Mahendragarh,Haryana,2024,4,2024Q4,40,0,0,9519.6484
Mewat,Haryana,2015,1,2015Q1,1,0,0,67.0
Mewat,Haryana,2015,2,2015Q2,2,0,0,69.0
Mewat,Haryana,2015,3,2015Q3,3,1,0,69.0
Mewat,Haryana,2015,4,2015Q4,4,0,0,69.0
Mewat,Haryana,2016,1,2016Q1,5,0,0,69.0
Mewat,Haryana,2016,2,2016Q2,6,0,0,69.0
Mewat,Haryana,2016,3,2016Q3,7,0,0,
Mewat,Haryana,2016,4,2016Q4,8,0,0,
Mewat,Haryana,2017,1,2017Q1,9,0,0,
Mewat,Haryana,2017,2,2017Q2,10,0,0,
Mewat,Haryana,2017,3,2017Q3,11,0,0,
Mewat,Haryana,2017,4,2017Q4,12,0,0,
Mewat,Haryana,2018,1,2018Q1,13,0,0,
Mewat,Haryana,2018,2,2018Q2,14,0,0,
Mewat,Haryana,2018,3,2018Q3,15,1,0,
Mewat,Haryana,2018,4,2018Q4,16,0,0,
Mewat,Haryana,2019,1,2019Q1,17,0,0,
Mewat,Haryana,2019,2,2019Q2,18,0,0,
Mewat,Haryana,2019,3,2019Q3,19,0,0,
Mewat,Haryana,2019,4,2019Q4,20,0,0,
Mewat,Haryana,2020,1,2020Q1,21,0,0,
Mewat,Haryana,2020,2,2020Q2,22,0,0,
Mewat,Haryana,2020,3,2020Q3,23,0,0,
Mewat,Haryana,2020,4,2020Q4,24,0,0,
Mewat,Haryana,2021,1,2021Q1,25,0,0,
Mewat,Haryana,2021,2,2021Q2,26,0,0,
Mewat,Haryana,2021,3,2021Q3,27,0,0,
Mewat,Haryana,2021,4,2021Q4,28,0,0,
Mewat,Haryana,2022,1,2022Q1,29,0,0,
Mewat,Haryana,2022,2,2022Q2,30,0,0,
Mewat,Haryana,2022,3,2022Q3,31,0,0,
Mewat,Haryana,2022,4,2022Q4,32,0,0,
Mewat,Haryana,2023,1,2023Q1,33,0,0,2443.6728
Mewat,Haryana,2023,2,2023Q2,34,0,0,2517.2779
Mewat,Haryana,2023,3,2023Q3,35,0,0,
Mewat,Haryana,2023,4,2023Q4,36,0,0,
Mewat,Haryana,2024,1,2024Q1,37,0,0,
Mewat,Haryana,2024,2,2024Q2,38,0,0,
Mewat,Haryana,2024,3,2024Q3,39,0,0,
Mewat,Haryana,2024,4,2024Q4,40,0,0,
Palwal,Haryana,2015,1,2015Q1,1,0,0,99.0
Palwal,Haryana,2015,2,2015Q2,2,0,0,102.0
Palwal,Haryana,2015,3,2015Q3,3,1,0,103.0
Palwal,Haryana,2015,4,2015Q4,4,0,0,103.0
Palwal,Haryana,2016,1,2016Q1,5,0,0,104.0
Palwal,Haryana,2016,2,2016Q2,6,0,0,106.0
Palwal,Haryana,2016,3,2016Q3,7,0,0,
Palwal,Haryana,2016,4,2016Q4,8,0,0,
Palwal,Haryana,2017,1,2017Q1,9,0,0,
Palwal,Haryana,2017,2,2017Q2,10,0,0,109.0
Palwal,Haryana,2017,3,2017Q3,11,0,0,108.0
Palwal,Haryana,2017,4,2017Q4,12,0,0,108.0
Palwal,Haryana,2018,1,2018Q1,13,0,0,108.0
Palwal,Haryana,2018,2,2018Q2,14,0,0,108.0
Palwal,Haryana,2018,3,2018Q3,15,1,0,108.0
Palwal,Haryana,2018,4,2018Q4,16,0,0,110.0
Palwal,Haryana,2019,1,2019Q1,17,0,0,110.0
Palwal,Haryana,2019,2,2019Q2,18,0,0,111.0
Palwal,Haryana,2019,3,2019Q3,19,0,0,112.0
Palwal,Haryana,2019,4,2019Q4,20,0,0,112.0
Palwal,Haryana,2020,1,2020Q1,21,0,0,112.0
Palwal,Haryana,2020,2,2020Q2,22,0,0,113.0
Palwal,Haryana,2020,3,2020Q3,23,0,0,113.0
Palwal,Haryana,2020,4,2020Q4,24,0,0,113.0
Palwal,Haryana,2021,1,2021Q1,25,0,0,113.0
Palwal,Haryana,2021,2,2021Q2,26,0,0,113.0
Palwal,Haryana,2021,3,2021Q3,27,0,0,112.0
Palwal,Haryana,2021,4,2021Q4,28,0,0,113.0
Palwal,Haryana,2022,1,2022Q1,29,0,0,114.0
Palwal,Haryana,2022,2,2022Q2,30,0,0,117.0
Palwal,Haryana,2022,3,2022Q3,31,0,0,117.0
Palwal,Haryana,2022,4,2022Q4,32,0,0,118.0
Palwal,Haryana,2023,1,2023Q1,33,0,0,6036.4663
Palwal,Haryana,2023,2,2023Q2,34,0,0,6441.8048
Palwal,Haryana,2023,3,2023Q3,35,0,0,6675.6366
Palwal,Haryana,2023,4,2023Q4,36,0,0,6781.3561
Palwal,Haryana,2024,1,2024Q1,37,0,0,6921.6512
Palwal,Haryana,2024,2,2024Q2,38,0,0,7142.2999
Palwal,Haryana,2024,3,2024Q3,39,0,0,7357.9412
Palwal,Haryana,2024,4,2024Q4,40,0,0,7517.596599999999
Panchkula,Haryana,2015,1,2015Q1,1,0,0,207.0
Panchkula,Haryana,2015,2,2015Q2,2,0,0,210.0
Panchkula,Haryana,2015,3,2015Q3,3,1,0,214.0
Panchkula,Haryana,2015,4,2015Q4,4,0,0,216.0
Panchkula,Haryana,2016,1,2016Q1,5,0,0,220.0
Panchkula,Haryana,2016,2,2016Q2,6,0,0,223.0
Panchkula,Haryana,2016,3,2016Q3,7,0,0,
Panchkula,Haryana,2016,4,2016Q4,8,0,0,
Panchkula,Haryana,2017,1,2017Q1,9,0,0,
Panchkula,Haryana,2017,2,2017Q2,10,0,0,233.0
Panchkula,Haryana,2017,3,2017Q3,11,0,0,228.0
Panchkula,Haryana,2017,4,2017Q4,12,0,0,225.0
Panchkula,Haryana,2018,1,2018Q1,13,0,0,230.0
Panchkula,Haryana,2018,2,2018Q2,14,0,0,232.0
Panchkula,Haryana,2018,3,2018Q3,15,1,0,231.0
Panchkula,Haryana,2018,4,2018Q4,16,0,0,232.0
Panchkula,Haryana,2019,1,2019Q1,17,0,0,231.0
Panchkula,Haryana,2019,2,2019Q2,18,0,0,228.0
Panchkula,Haryana,2019,3,2019Q3,19,0,0,233.0
Panchkula,Haryana,2019,4,2019Q4,20,0,0,231.0
Panchkula,Haryana,2020,1,2020Q1,21,0,0,230.0
Panchkula,Haryana,2020,2,2020Q2,22,0,0,230.0
Panchkula,Haryana,2020,3,2020Q3,23,0,0,231.0
Panchkula,Haryana,2020,4,2020Q4,24,0,0,229.0
Panchkula,Haryana,2021,1,2021Q1,25,0,0,228.0
Panchkula,Haryana,2021,2,2021Q2,26,0,0,230.0
Panchkula,Haryana,2021,3,2021Q3,27,0,0,231.0
Panchkula,Haryana,2021,4,2021Q4,28,0,0,229.0
Panchkula,Haryana,2022,1,2022Q1,29,0,0,232.0
Panchkula,Haryana,2022,2,2022Q2,30,0,0,232.0
Panchkula,Haryana,2022,3,2022Q3,31,0,0,231.0
Panchkula,Haryana,2022,4,2022Q4,32,0,0,232.0
Panchkula,Haryana,2023,1,2023Q1,33,0,0,48050.4316
Panchkula,Haryana,2023,2,2023Q2,34,0,0,49943.3421
Panchkula,Haryana,2023,3,2023Q3,35,0,0,53769.6543
Panchkula,Haryana,2023,4,2023Q4,36,0,0,56245.295
Panchkula,Haryana,2024,1,2024Q1,37,0,0,56340.1106
Panchkula,Haryana,2024,2,2024Q2,38,0,0,59752.3208
Panchkula,Haryana,2024,3,2024Q3,39,0,0,56465.2238
Panchkula,Haryana,2024,4,2024Q4,40,0,0,56679.4892
Panipat,Haryana,2015,1,2015Q1,1,0,0,221.0
Panipat,Haryana,2015,2,2015Q2,2,0,0,222.0
Panipat,Haryana,2015,3,2015Q3,3,1,0,223.0
Panipat,Haryana,2015,4,2015Q4,4,0,0,222.0
Panipat,Haryana,2016,1,2016Q1,5,0,0,223.0
Panipat,Haryana,2016,2,2016Q2,6,0,0,227.0
Panipat,Haryana,2016,3,2016Q3,7,0,0,
Panipat,Haryana,2016,4,2016Q4,8,0,0,
Panipat,Haryana,2017,1,2017Q1,9,0,0,
Panipat,Haryana,2017,2,2017Q2,10,0,0,238.0
Panipat,Haryana,2017,3,2017Q3,11,0,0,238.0
Panipat,Haryana,2017,4,2017Q4,12,0,0,233.0
Panipat,Haryana,2018,1,2018Q1,13,0,0,233.0
Panipat,Haryana,2018,2,2018Q2,14,0,0,237.0
Panipat,Haryana,2018,3,2018Q3,15,1,0,235.0
Panipat,Haryana,2018,4,2018Q4,16,0,0,236.0
Panipat,Haryana,2019,1,2019Q1,17,0,0,235.0
Panipat,Haryana,2019,2,2019Q2,18,0,0,241.0
Panipat,Haryana,2019,3,2019Q3,19,0,0,243.0
Panipat,Haryana,2019,4,2019Q4,20,0,0,245.0
Panipat,Haryana,2020,1,2020Q1,21,0,0,247.0
Panipat,Haryana,2020,2,2020Q2,22,0,0,248.0
Panipat,Haryana,2020,3,2020Q3,23,0,0,244.0
Panipat,Haryana,2020,4,2020Q4,24,0,0,246.0
Panipat,Haryana,2021,1,2021Q1,25,0,0,245.0
Panipat,Haryana,2021,2,2021Q2,26,0,0,242.0
Panipat,Haryana,2021,3,2021Q3,27,0,0,246.0
Panipat,Haryana,2021,4,2021Q4,28,0,0,244.0
Panipat,Haryana,2022,1,2022Q1,29,0,0,244.0
Panipat,Haryana,2022,2,2022Q2,30,0,0,245.0
Panipat,Haryana,2022,3,2022Q3,31,0,0,245.0
Panipat,Haryana,2022,4,2022Q4,32,0,0,247.0
Panipat,Haryana,2023,1,2023Q1,33,0,0,16851.5725
Panipat,Haryana,2023,2,2023Q2,34,0,0,17273.8011
Panipat,Haryana,2023,3,2023Q3,35,0,0,17583.6917
Panipat,Haryana,2023,4,2023Q4,36,0,0,18393.266600000003
Panipat,Haryana,2024,1,2024Q1,37,0,0,19166.998
Panipat,Haryana,2024,2,2024Q2,38,0,0,19073.1745
Panipat,Haryana,2024,3,2024Q3,39,0,0,19387.877
Panipat,Haryana,2024,4,2024Q4,40,0,0,19950.598
Rewari,Haryana,2015,1,2015Q1,1,0,0,153.0
Rewari,Haryana,2015,2,2015Q2,2,0,0,157.0
Rewari,Haryana,2015,3,2015Q3,3,1,0,159.0
Rewari,Haryana,2015,4,2015Q4,4,0,0,162.0
Rewari,Haryana,2016,1,2016Q1,5,0,0,163.0
Rewari,Haryana,2016,2,2016Q2,6,0,0,163.0
Rewari,Haryana,2016,3,2016Q3,7,0,0,
Rewari,Haryana,2016,4,2016Q4,8,0,0,
Rewari,Haryana,2017,1,2017Q1,9,0,0,
Rewari,Haryana,2017,2,2017Q2,10,0,0,169.0
Rewari,Haryana,2017,3,2017Q3,11,0,0,170.0
Rewari,Haryana,2017,4,2017Q4,12,0,0,172.0
Rewari,Haryana,2018,1,2018Q1,13,0,0,173.0
Rewari,Haryana,2018,2,2018Q2,14,0,0,174.0
Rewari,Haryana,2018,3,2018Q3,15,1,0,175.0
Rewari,Haryana,2018,4,2018Q4,16,0,0,174.0
Rewari,Haryana,2019,1,2019Q1,17,0,0,173.0
Rewari,Haryana,2019,2,2019Q2,18,0,0,173.0
Rewari,Haryana,2019,3,2019Q3,19,0,0,179.0
Rewari,Haryana,2019,4,2019Q4,20,0,0,179.0
Rewari,Haryana,2020,1,2020Q1,21,0,0,179.0
Rewari,Haryana,2020,2,2020Q2,22,0,0,181.0
Rewari,Haryana,2020,3,2020Q3,23,0,0,181.0
Rewari,Haryana,2020,4,2020Q4,24,0,0,181.0
Rewari,Haryana,2021,1,2021Q1,25,0,0,181.0
Rewari,Haryana,2021,2,2021Q2,26,0,0,179.0
Rewari,Haryana,2021,3,2021Q3,27,0,0,180.0
Rewari,Haryana,2021,4,2021Q4,28,0,0,179.0
Rewari,Haryana,2022,1,2022Q1,29,0,0,179.0
Rewari,Haryana,2022,2,2022Q2,30,0,0,180.0
Rewari,Haryana,2022,3,2022Q3,31,0,0,181.0
Rewari,Haryana,2022,4,2022Q4,32,0,0,183.0
Rewari,Haryana,2023,1,2023Q1,33,0,0,13542.091799999998
Rewari,Haryana,2023,2,2023Q2,34,0,0,14283.0699
Rewari,Haryana,2023,3,2023Q3,35,0,0,15368.137
Rewari,Haryana,2023,4,2023Q4,36,0,0,15290.385
Rewari,Haryana,2024,1,2024Q1,37,0,0,15452.3073
Rewari,Haryana,2024,2,2024Q2,38,0,0,15963.5951
Rewari,Haryana,2024,3,2024Q3,39,0,0,16362.718100000002
Rewari,Haryana,2024,4,2024Q4,40,0,0,16634.824699999997
Rohtak,Haryana,2015,1,2015Q1,1,0,0,188.0
Rohtak,Haryana,2015,2,2015Q2,2,0,0,191.0
Rohtak,Haryana,2015,3,2015Q3,3,1,0,195.0
Rohtak,Haryana,2015,4,2015Q4,4,0,0,197.0
Rohtak,Haryana,2016,1,2016Q1,5,0,0,202.0
Rohtak,Haryana,2016,2,2016Q2,6,0,0,205.0
Rohtak,Haryana,2016,3,2016Q3,7,0,0,
Rohtak,Haryana,2016,4,2016Q4,8,0,0,
Rohtak,Haryana,2017,1,2017Q1,9,0,0,
Rohtak,Haryana,2017,2,2017Q2,10,0,0,212.0
Rohtak,Haryana,2017,3,2017Q3,11,0,0,211.0
Rohtak,Haryana,2017,4,2017Q4,12,0,0,211.0
Rohtak,Haryana,2018,1,2018Q1,13,0,0,212.0
Rohtak,Haryana,2018,2,2018Q2,14,0,0,215.0
Rohtak,Haryana,2018,3,2018Q3,15,1,0,214.0
Rohtak,Haryana,2018,4,2018Q4,16,0,0,213.0
Rohtak,Haryana,2019,1,2019Q1,17,0,0,214.0
Rohtak,Haryana,2019,2,2019Q2,18,0,0,217.0
Rohtak,Haryana,2019,3,2019Q3,19,0,0,225.0
Rohtak,Haryana,2019,4,2019Q4,20,0,0,224.0
Rohtak,Haryana,2020,1,2020Q1,21,0,0,224.0
Rohtak,Haryana,2020,2,2020Q2,22,0,0,226.0
Rohtak,Haryana,2020,3,2020Q3,23,0,0,229.0
Rohtak,Haryana,2020,4,2020Q4,24,0,0,225.0
Rohtak,Haryana,2021,1,2021Q1,25,0,0,222.0
Rohtak,Haryana,2021,2,2021Q2,26,0,0,223.0
Rohtak,Haryana,2021,3,2021Q3,27,0,0,225.0
Rohtak,Haryana,2021,4,2021Q4,28,0,0,222.0
Rohtak,Haryana,2022,1,2022Q1,29,0,0,219.0
Rohtak,Haryana,2022,2,2022Q2,30,0,0,223.0
Rohtak,Haryana,2022,3,2022Q3,31,0,0,223.0
Rohtak,Haryana,2022,4,2022Q4,32,0,0,224.0
Rohtak,Haryana,2023,1,2023Q1,33,0,0,20603.6781
Rohtak,Haryana,2023,2,2023Q2,34,0,0,21398.1026
Rohtak,Haryana,2023,3,2023Q3,35,0,0,21804.225400000003
Rohtak,Haryana,2023,4,2023Q4,36,0,0,22599.9407
Rohtak,Haryana,2024,1,2024Q1,37,0,0,23182.0304
Rohtak,Haryana,2024,2,2024Q2,38,0,0,23902.7999
Rohtak,Haryana,2024,3,2024Q3,39,0,0,23952.7885
Rohtak,Haryana,2024,4,2024Q4,40,0,0,24021.8019
Sirsa,Haryana,2015,1,2015Q1,1,0,0,177.0
Sirsa,Haryana,2015,2,2015Q2,2,0,0,180.0
Sirsa,Haryana,2015,3,2015Q3,3,1,0,181.0
Sirsa,Haryana,2015,4,2015Q4,4,0,0,181.0
Sirsa,Haryana,2016,1,2016Q1,5,0,0,188.0
Sirsa,Haryana,2016,2,2016Q2,6,0,0,191.0
Sirsa,Haryana,2016,3,2016Q3,7,0,0,
Sirsa,Haryana,2016,4,2016Q4,8,0,0,
Sirsa,Haryana,2017,1,2017Q1,9,0,0,
Sirsa,Haryana,2017,2,2017Q2,10,0,0,197.0
Sirsa,Haryana,2017,3,2017Q3,11,0,0,200.0
Sirsa,Haryana,2017,4,2017Q4,12,0,0,199.0
Sirsa,Haryana,2018,1,2018Q1,13,0,0,199.0
Sirsa,Haryana,2018,2,2018Q2,14,0,0,199.0
Sirsa,Haryana,2018,3,2018Q3,15,1,0,200.0
Sirsa,Haryana,2018,4,2018Q4,16,0,0,198.0
Sirsa,Haryana,2019,1,2019Q1,17,0,0,199.0
Sirsa,Haryana,2019,2,2019Q2,18,0,0,200.0
Sirsa,Haryana,2019,3,2019Q3,19,0,0,203.0
Sirsa,Haryana,2019,4,2019Q4,20,0,0,205.0
Sirsa,Haryana,2020,1,2020Q1,21,0,0,204.0
Sirsa,Haryana,2020,2,2020Q2,22,0,0,205.0
Sirsa,Haryana,2020,3,2020Q3,23,0,0,209.0
Sirsa,Haryana,2020,4,2020Q4,24,0,0,208.0
Sirsa,Haryana,2021,1,2021Q1,25,0,0,207.0
Sirsa,Haryana,2021,2,2021Q2,26,0,0,206.0
Sirsa,Haryana,2021,3,2021Q3,27,0,0,210.0
Sirsa,Haryana,2021,4,2021Q4,28,0,0,209.0
Sirsa,Haryana,2022,1,2022Q1,29,0,0,206.0
Sirsa,Haryana,2022,2,2022Q2,30,0,0,210.0
Sirsa,Haryana,2022,3,2022Q3,31,0,0,210.0
Sirsa,Haryana,2022,4,2022Q4,32,0,0,212.0
Sirsa,Haryana,2023,1,2023Q1,33,0,0,10078.3518
Sirsa,Haryana,2023,2,2023Q2,34,0,0,10664.1967
Sirsa,Haryana,2023,3,2023Q3,35,0,0,10921.6092
Sirsa,Haryana,2023,4,2023Q4,36,0,0,11222.0212
Sirsa,Haryana,2024,1,2024Q1,37,0,0,11291.1706
Sirsa,Haryana,2024,2,2024Q2,38,0,0,11790.9308
Sirsa,Haryana,2024,3,2024Q3,39,0,0,11644.3039
Sirsa,Haryana,2024,4,2024Q4,40,0,0,11926.8515
Sonipat,Haryana,2015,1,2015Q1,1,0,0,252.0
Sonipat,Haryana,2015,2,2015Q2,2,0,0,254.0
Sonipat,Haryana,2015,3,2015Q3,3,1,0,256.0
Sonipat,Haryana,2015,4,2015Q4,4,0,0,256.0
Sonipat,Haryana,2016,1,2016Q1,5,0,0,259.0
Sonipat,Haryana,2016,2,2016Q2,6,0,0,259.0
Sonipat,Haryana,2016,3,2016Q3,7,0,0,
Sonipat,Haryana,2016,4,2016Q4,8,0,0,
Sonipat,Haryana,2017,1,2017Q1,9,0,0,
Sonipat,Haryana,2017,2,2017Q2,10,0,0,276.0
Sonipat,Haryana,2017,3,2017Q3,11,0,0,277.0
Sonipat,Haryana,2017,4,2017Q4,12,0,0,280.0
Sonipat,Haryana,2018,1,2018Q1,13,0,0,281.0
Sonipat,Haryana,2018,2,2018Q2,14,0,0,281.0
Sonipat,Haryana,2018,3,2018Q3,15,1,0,280.0
Sonipat,Haryana,2018,4,2018Q4,16,0,0,282.0
Sonipat,Haryana,2019,1,2019Q1,17,0,0,284.0
Sonipat,Haryana,2019,2,2019Q2,18,0,0,287.0
Sonipat,Haryana,2019,3,2019Q3,19,0,0,289.0
Sonipat,Haryana,2019,4,2019Q4,20,0,0,290.0
Sonipat,Haryana,2020,1,2020Q1,21,0,0,293.0
Sonipat,Haryana,2020,2,2020Q2,22,0,0,298.0
Sonipat,Haryana,2020,3,2020Q3,23,0,0,298.0
Sonipat,Haryana,2020,4,2020Q4,24,0,0,297.0
Sonipat,Haryana,2021,1,2021Q1,25,0,0,297.0
Sonipat,Haryana,2021,2,2021Q2,26,0,0,294.0
Sonipat,Haryana,2021,3,2021Q3,27,0,0,292.0
Sonipat,Haryana,2021,4,2021Q4,28,0,0,292.0
Sonipat,Haryana,2022,1,2022Q1,29,0,0,295.0
Sonipat,Haryana,2022,2,2022Q2,30,0,0,297.0
Sonipat,Haryana,2022,3,2022Q3,31,0,0,297.0
Sonipat,Haryana,2022,4,2022Q4,32,0,0,300.0
Sonipat,Haryana,2023,1,2023Q1,33,0,0,24156.3174
Sonipat,Haryana,2023,2,2023Q2,34,0,0,24977.1908
Sonipat,Haryana,2023,3,2023Q3,35,0,0,25696.5381
Sonipat,Haryana,2023,4,2023Q4,36,0,0,26355.1264
Sonipat,Haryana,2024,1,2024Q1,37,0,0,27118.9699
Sonipat,Haryana,2024,2,2024Q2,38,0,0,27685.4743
Sonipat,Haryana,2024,3,2024Q3,39,0,0,28520.8708
Sonipat,Haryana,2024,4,2024Q4,40,0,0,28955.9095
Yamunanagar,Haryana,2015,1,2015Q1,1,0,0,198.0
Yamunanagar,Haryana,2015,2,2015Q2,2,0,0,200.0
Yamunanagar,Haryana,2015,3,2015Q3,3,1,0,203.0
Yamunanagar,Haryana,2015,4,2015Q4,4,0,0,207.0
Yamunanagar,Haryana,2016,1,2016Q1,5,0,0,209.0
Yamunanagar,Haryana,2016,2,2016Q2,6,0,0,212.0
Yamunanagar,Haryana,2016,3,2016Q3,7,0,0,
Yamunanagar,Haryana,2016,4,2016Q4,8,0,0,
Yamunanagar,Haryana,2017,1,2017Q1,9,0,0,
Yamunanagar,Haryana,2017,2,2017Q2,10,0,0,219.0
Yamunanagar,Haryana,2017,3,2017Q3,11,0,0,219.0
Yamunanagar,Haryana,2017,4,2017Q4,12,0,0,220.0
Yamunanagar,Haryana,2018,1,2018Q1,13,0,0,220.0
Yamunanagar,Haryana,2018,2,2018Q2,14,0,0,221.0
Yamunanagar,Haryana,2018,3,2018Q3,15,1,0,222.0
Yamunanagar,Haryana,2018,4,2018Q4,16,0,0,222.0
Yamunanagar,Haryana,2019,1,2019Q1,17,0,0,223.0
Yamunanagar,Haryana,2019,2,2019Q2,18,0,0,225.0
Yamunanagar,Haryana,2019,3,2019Q3,19,0,0,225.0
Yamunanagar,Haryana,2019,4,2019Q4,20,0,0,226.0
Yamunanagar,Haryana,2020,1,2020Q1,21,0,0,228.0
Yamunanagar,Haryana,2020,2,2020Q2,22,0,0,227.0
Yamunanagar,Haryana,2020,3,2020Q3,23,0,0,229.0
Yamunanagar,Haryana,2020,4,2020Q4,24,0,0,228.0
Yamunanagar,Haryana,2021,1,2021Q1,25,0,0,227.0
Yamunanagar,Haryana,2021,2,2021Q2,26,0,0,225.0
Yamunanagar,Haryana,2021,3,2021Q3,27,0,0,228.0
